Parameter,0,1,2,3,4,5
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unmatched_applicants,201.0,201.0,201.0,201.0,201.0,201.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.44303797468354
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9989983305509182
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,0.9994435169727324,1.0,0.993322203672788
pct_interview_given_nosignal,1.0,0.9993322203672788,0.9995826377295493,1.0,0.9991652754590985,1.0
