Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,434.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,396.0,406.0,402.0,407.0,403.0,407.0,415.0,410.0,421.0,423.0,424.0,428.0,424.0,439.0,431.0
unmatched_applicants,435.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,399.0,400.0,399.0,404.0,405.0,403.0,407.0,412.0,416.0,410.0,417.0,423.0,416.0,423.0,429.0,430.0,434.0
unmatched_applicants,438.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,398.0,396.0,404.0,399.0,403.0,406.0,408.0,412.0,417.0,419.0,420.0,426.0,422.0,421.0,427.0,437.0
unmatched_applicants,441.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,398.0,405.0,407.0,409.0,411.0,409.0,408.0,418.0,416.0,415.0,424.0,426.0,426.0,427.0,436.0
unmatched_applicants,441.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,399.0,399.0,398.0,399.0,401.0,407.0,407.0,406.0,408.0,420.0,415.0,419.0,423.0,425.0,426.0,430.0,438.0
unmatched_applicants,439.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,400.0,403.0,406.0,400.0,398.0,409.0,410.0,421.0,416.0,420.0,428.0,426.0,426.0,426.0,437.0
unmatched_applicants,437.0,396.0,400.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,403.0,404.0,403.0,403.0,412.0,413.0,412.0,421.0,422.0,424.0,429.0,433.0,426.0,434.0
unmatched_applicants,443.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,396.0,398.0,397.0,402.0,401.0,405.0,408.0,409.0,407.0,419.0,412.0,414.0,422.0,420.0,422.0,426.0,428.0,429.0
unmatched_applicants,439.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,399.0,399.0,396.0,409.0,404.0,408.0,417.0,416.0,416.0,418.0,422.0,425.0,421.0,429.0,429.0,437.0
unmatched_applicants,444.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,401.0,399.0,396.0,406.0,398.0,408.0,409.0,417.0,414.0,417.0,415.0,421.0,424.0,425.0,429.0,437.0
