Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,326.0,209.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,205.0,218.0,219.0,224.0,224.0,225.0,231.0,237.0,235.0,242.0,247.0,262.0,270.0,276.0,291.0,292.0,304.0,305.0,316.0,317.0,319.0
unmatched_applicants,334.0,206.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,207.0,207.0,211.0,212.0,218.0,223.0,225.0,227.0,232.0,235.0,231.0,244.0,249.0,258.0,267.0,276.0,283.0,293.0,301.0,311.0,316.0,321.0,328.0
unmatched_applicants,326.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,207.0,212.0,217.0,220.0,222.0,228.0,230.0,231.0,235.0,233.0,241.0,252.0,259.0,272.0,279.0,287.0,289.0,303.0,307.0,312.0,318.0,324.0
unmatched_applicants,331.0,206.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,204.0,205.0,216.0,212.0,221.0,223.0,227.0,226.0,238.0,230.0,237.0,244.0,255.0,269.0,278.0,284.0,293.0,297.0,307.0,313.0,312.0,319.0
unmatched_applicants,323.0,203.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,209.0,208.0,215.0,216.0,223.0,223.0,226.0,236.0,236.0,240.0,244.0,246.0,262.0,273.0,279.0,286.0,291.0,307.0,307.0,318.0,320.0,321.0
unmatched_applicants,328.0,204.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,207.0,209.0,210.0,217.0,220.0,224.0,228.0,229.0,237.0,238.0,241.0,249.0,250.0,260.0,278.0,288.0,289.0,302.0,302.0,315.0,318.0,322.0
unmatched_applicants,331.0,212.0,201.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,210.0,210.0,206.0,216.0,220.0,226.0,228.0,230.0,228.0,235.0,237.0,236.0,246.0,254.0,270.0,278.0,284.0,299.0,304.0,309.0,310.0,320.0,322.0
unmatched_applicants,323.0,201.0,204.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,204.0,206.0,207.0,212.0,215.0,225.0,221.0,223.0,231.0,239.0,233.0,241.0,242.0,260.0,265.0,284.0,280.0,290.0,300.0,307.0,313.0,317.0,323.0
unmatched_applicants,326.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,209.0,209.0,213.0,225.0,219.0,218.0,235.0,231.0,235.0,237.0,245.0,245.0,258.0,261.0,277.0,289.0,292.0,298.0,312.0,316.0,318.0,323.0
unmatched_applicants,329.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,201.0,204.0,209.0,210.0,214.0,222.0,225.0,225.0,229.0,232.0,236.0,238.0,241.0,247.0,253.0,269.0,278.0,285.0,296.0,295.0,306.0,313.0,318.0,329.0
