Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,78.0,77.0,78.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,76.0,78.0
unmatched_applicants,80.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,77.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,78.0
unmatched_applicants,77.0,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,76.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,77.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
unfilled_spots,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
reviews_per_program,39.0,39.0,32.825,27.35,24.475,22.65,22.4,22.75,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,36.725,24.475,24.075,21.625,22.325,24.25,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,34.4,25.175,24.025,20.5,21.125,22.75,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,36.675,27.35,22.925,21.675,23.325,23.825,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,34.825,27.7,25.375,21.625,21.875,22.75,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,36.15,25.475,21.125,21.35,21.15,23.65,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,36.0,28.025,22.15,22.575,21.9,22.75,26.275,29.25,32.5,35.75
reviews_per_program,39.0,39.0,35.55,24.75,24.0,22.375,20.675,22.75,26.0,29.25,32.5,35.75
reviews_per_program,39.0,39.0,35.35,27.275,23.2,21.375,21.05,23.3,26.4,29.25,32.5,35.75
reviews_per_program,39.0,39.0,35.2,27.675,23.85,21.85,21.05,23.3,26.0,29.25,32.5,35.75
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.8871794871794871,0.7942307692307692,0.703076923076923,0.6076923076923076,0.5340659340659341,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.33986013986013985
