Parameter,0,1,2,3,4
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,234.0,234.0,234.0,234.0,234.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.553719008264462
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9978991596638656
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.9989495798319328,0.9953781512605042,0.9963235294117647,0.9957983193277311,0.9936974789915967
pct_interview_given_nosignal,0.9940476190476191,0.9966386554621849,0.9973739495798319,0.9964985994397759,0.9884453781512605
pct_interview_given_nosignal,0.9919467787114846,0.9978991596638656,0.9989495798319328,0.9964985994397759,0.9884453781512605
pct_interview_given_nosignal,0.9964985994397759,0.9983193277310924,0.9936974789915967,0.9992997198879552,0.9894957983193278
pct_interview_given_nosignal,0.9975490196078431,0.9974789915966387,0.9973739495798319,0.9957983193277311,0.9989495798319328
pct_interview_given_nosignal,0.9992997198879552,0.9949579831932773,0.9921218487394958,1.0,0.9779411764705882
pct_interview_given_nosignal,0.9936974789915967,0.9957983193277311,0.9989495798319328,0.9950980392156863,0.9926470588235294
pct_interview_given_nosignal,0.9975490196078431,0.9970588235294118,0.9915966386554622,0.9978991596638656,0.9884453781512605
pct_interview_given_nosignal,0.998249299719888,0.9949579831932773,0.9957983193277311,0.9936974789915967,0.990546218487395
pct_interview_given_nosignal,0.9985994397759104,0.9953781512605042,0.993172268907563,0.9943977591036415,0.9947478991596639
pct_interview_given_application,0.9989495798319328,0.9961484593837535,0.9975490196078431,0.9978991596638656,0.9978991596638656
pct_interview_given_application,0.9940476190476191,0.9971988795518207,0.998249299719888,0.998249299719888,0.9961484593837535
pct_interview_given_application,0.9919467787114846,0.998249299719888,0.9992997198879552,0.998249299719888,0.9961484593837535
pct_interview_given_application,0.9964985994397759,0.9985994397759104,0.9957983193277311,0.9996498599439776,0.9964985994397759
pct_interview_given_application,0.9975490196078431,0.9978991596638656,0.998249299719888,0.9978991596638656,0.9996498599439776
pct_interview_given_application,0.9992997198879552,0.9957983193277311,0.9947478991596639,1.0,0.9912464985994398
pct_interview_given_application,0.9936974789915967,0.9964985994397759,0.9992997198879552,0.9975490196078431,0.9975490196078431
pct_interview_given_application,0.9975490196078431,0.9975490196078431,0.9943977591036415,0.9989495798319328,0.9961484593837535
pct_interview_given_application,0.998249299719888,0.9957983193277311,0.9971988795518207,0.9968487394957983,0.9968487394957983
pct_interview_given_application,0.9985994397759104,0.9961484593837535,0.9954481792717087,0.9971988795518207,0.998249299719888
pct_of_app_match_via_signal_given_matched,0.0,0.9462809917355371,0.9917355371900827,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9586776859504132,0.9917355371900827,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9545454545454546,0.9917355371900827,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9256198347107438,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9297520661157025,0.987603305785124,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9504132231404959,1.0,0.9958677685950413,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9545454545454546,0.9958677685950413,1.0,1.0
