Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.46835443037975,72.82278481012658
reviews_per_program,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,72.0632911392405
reviews_per_program,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.82278481012658,75.49367088607595,72.37974683544304
