Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,441.0,398.0,400.0,396.0,396.0,396.0,398.0,403.0,403.0,408.0,422.0,419.0,429.0,427.0,436.0
unmatched_applicants,454.0,402.0,398.0,396.0,396.0,396.0,396.0,403.0,401.0,403.0,411.0,423.0,428.0,434.0,441.0
unmatched_applicants,444.0,400.0,396.0,396.0,396.0,396.0,396.0,404.0,403.0,402.0,416.0,418.0,423.0,427.0,435.0
unmatched_applicants,452.0,398.0,396.0,396.0,396.0,396.0,396.0,399.0,399.0,406.0,404.0,421.0,426.0,428.0,432.0
unmatched_applicants,441.0,400.0,396.0,396.0,396.0,396.0,396.0,398.0,400.0,412.0,408.0,420.0,435.0,432.0,445.0
unmatched_applicants,442.0,399.0,397.0,396.0,396.0,396.0,397.0,403.0,398.0,404.0,418.0,432.0,422.0,437.0,433.0
unmatched_applicants,454.0,401.0,396.0,396.0,396.0,396.0,399.0,401.0,404.0,400.0,415.0,423.0,423.0,431.0,440.0
unmatched_applicants,438.0,398.0,398.0,396.0,396.0,396.0,398.0,404.0,405.0,405.0,416.0,418.0,417.0,435.0,435.0
unmatched_applicants,443.0,399.0,396.0,396.0,396.0,396.0,397.0,399.0,402.0,404.0,413.0,419.0,425.0,435.0,434.0
unmatched_applicants,444.0,398.0,396.0,396.0,396.0,396.0,398.0,400.0,400.0,408.0,408.0,420.0,429.0,435.0,443.0
unfilled_spots,45.0,2.0,4.0,0.0,0.0,0.0,2.0,7.0,7.0,12.0,26.0,23.0,33.0,31.0,40.0
unfilled_spots,58.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,15.0,27.0,32.0,38.0,45.0
unfilled_spots,48.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,20.0,22.0,27.0,31.0,39.0
unfilled_spots,56.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,8.0,25.0,30.0,32.0,36.0
unfilled_spots,45.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,12.0,24.0,39.0,36.0,49.0
unfilled_spots,46.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,8.0,22.0,36.0,26.0,41.0,37.0
unfilled_spots,58.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,4.0,19.0,27.0,27.0,35.0,44.0
unfilled_spots,42.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,9.0,9.0,20.0,22.0,21.0,39.0,39.0
unfilled_spots,47.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,17.0,23.0,29.0,39.0,38.0
unfilled_spots,48.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,12.0,12.0,24.0,33.0,39.0,47.0
reviews_per_program,87.25714285714285,87.25714285714285,86.85714285714286,79.95428571428572,60.70285714285714,41.245714285714286,37.25142857142857,40.72,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,80.22857142857143,59.011428571428574,44.44571428571429,37.25142857142857,41.06285714285714,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44
reviews_per_program,87.25714285714285,87.25714285714285,86.86285714285714,78.32,60.98285714285714,44.25714285714286,37.4,41.26285714285714,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,79.06857142857143,61.42285714285714,42.885714285714286,37.73142857142857,41.06285714285714,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44
reviews_per_program,87.25714285714285,87.25714285714285,87.25714285714285,81.50285714285714,61.38857142857143,42.885714285714286,39.462857142857146,40.95428571428572,46.537142857142854,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44
