Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,2347.0,1989.0,1990.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1983.0,1980.0,1995.0,2007.0,2015.0,2027.0,2065.0,2098.0,2137.0,2175.0,2194.0,2274.0,2263.0,2291.0
unmatched_applicants,2332.0,2008.0,1988.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1988.0,1983.0,2019.0,2013.0,2041.0,2066.0,2130.0,2119.0,2151.0,2200.0,2232.0,2258.0,2268.0
unmatched_applicants,2327.0,1992.0,1986.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1998.0,2008.0,2013.0,2042.0,2057.0,2115.0,2130.0,2163.0,2183.0,2250.0,2238.0,2321.0
unmatched_applicants,2335.0,2006.0,1985.0,1992.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1980.0,1988.0,2000.0,2008.0,2044.0,2080.0,2121.0,2124.0,2170.0,2216.0,2245.0,2281.0,2308.0
unmatched_applicants,2339.0,2004.0,1982.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1996.0,1982.0,2026.0,2005.0,2055.0,2083.0,2117.0,2117.0,2145.0,2174.0,2257.0,2268.0,2304.0
unmatched_applicants,2328.0,1991.0,1984.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1987.0,2007.0,2022.0,2024.0,2068.0,2100.0,2113.0,2169.0,2190.0,2233.0,2287.0,2308.0
unmatched_applicants,2331.0,1985.0,1982.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1983.0,1982.0,1980.0,2020.0,2028.0,2035.0,2060.0,2112.0,2146.0,2157.0,2199.0,2232.0,2294.0,2314.0
unmatched_applicants,2328.0,1990.0,1994.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1980.0,1983.0,2003.0,2006.0,2019.0,2093.0,2109.0,2142.0,2157.0,2214.0,2262.0,2261.0,2290.0
unmatched_applicants,2316.0,2005.0,1983.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,2000.0,2002.0,2009.0,2060.0,2071.0,2096.0,2135.0,2139.0,2206.0,2250.0,2264.0,2284.0
unmatched_applicants,2348.0,2008.0,1987.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1995.0,2005.0,2023.0,2050.0,2072.0,2092.0,2129.0,2168.0,2224.0,2249.0,2273.0,2288.0
unfilled_spots,367.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,15.0,27.0,35.0,47.0,85.0,118.0,157.0,195.0,214.0,294.0,283.0,311.0
unfilled_spots,352.0,28.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,39.0,33.0,61.0,86.0,150.0,139.0,171.0,220.0,252.0,278.0,288.0
unfilled_spots,347.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,33.0,62.0,77.0,135.0,150.0,183.0,203.0,270.0,258.0,341.0
unfilled_spots,355.0,26.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,20.0,28.0,64.0,100.0,141.0,144.0,190.0,236.0,265.0,301.0,328.0
unfilled_spots,359.0,24.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,46.0,25.0,75.0,103.0,137.0,137.0,165.0,194.0,277.0,288.0,324.0
unfilled_spots,348.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,27.0,42.0,44.0,88.0,120.0,133.0,189.0,210.0,253.0,307.0,328.0
unfilled_spots,351.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,40.0,48.0,55.0,80.0,132.0,166.0,177.0,219.0,252.0,314.0,334.0
unfilled_spots,348.0,10.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,23.0,26.0,39.0,113.0,129.0,162.0,177.0,234.0,282.0,281.0,310.0
unfilled_spots,336.0,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,22.0,29.0,80.0,91.0,116.0,155.0,159.0,226.0,270.0,284.0,304.0
unfilled_spots,368.0,28.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,43.0,70.0,92.0,112.0,149.0,188.0,244.0,269.0,293.0,308.0
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,268.9290085679315,266.625458996328,243.75397796817626,211.40758873929008,174.41982864137086,143.91921664626682,134.27417380660955,135.69522643818848,143.8347613219094,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,268.90820073439414,263.6548347613219,246.98653610771115,215.76499388004896,172.41860465116278,145.10403916768666,134.25336597307222,136.07221542227663,143.83965728274174,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.17258261933904,265.78824969400245,245.26438188494492,211.41370869033048,176.70379436964504,143.22766217870256,133.70257037943696,135.71113831089352,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.17625458996326,265.29253365973074,247.59485924112607,212.67564259485926,175.73194614443085,144.718482252142,133.7747858017136,136.1517747858017,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.14075887392903,263.9951040391677,248.27784577723378,210.9938800489596,174.63525091799266,143.40024479804163,132.984088127295,135.23500611995104,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.18971848225215,263.86046511627904,246.46511627906978,215.1689106487148,174.76132190942474,142.4394124847001,133.91432068543452,136.23990208078337,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,268.9388004895961,263.15055079559363,245.00367197062423,213.50428396572826,174.8812729498164,144.8996328029376,133.3500611995104,135.88249694002448,144.16646266829866,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
reviews_per_program,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.4124847001224,269.1578947368421,264.8984088127295,247.8996328029376,212.547123623011,172.46022031823745,148.36352509179926,132.33047735618115,136.73317013463893,144.281517747858,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163
