Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,104.0,95.0,96.0,95.0,95.0,95.0,96.0,95.0,96.0,96.0,97.0,98.0,98.0,100.0,100.0,101.0
unmatched_applicants,106.0,98.0,95.0,95.0,95.0,95.0,96.0,96.0,97.0,97.0,96.0,98.0,99.0,99.0,101.0,101.0
unmatched_applicants,104.0,96.0,95.0,95.0,96.0,95.0,95.0,96.0,96.0,96.0,98.0,100.0,99.0,102.0,102.0,100.0
unmatched_applicants,108.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,95.0,97.0,99.0,101.0,101.0,102.0,101.0
unmatched_applicants,104.0,96.0,95.0,95.0,95.0,95.0,96.0,95.0,95.0,96.0,99.0,99.0,100.0,101.0,100.0,102.0
unmatched_applicants,104.0,95.0,95.0,95.0,95.0,96.0,95.0,96.0,96.0,96.0,97.0,98.0,96.0,99.0,100.0,102.0
unmatched_applicants,103.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,98.0,96.0,98.0,99.0,102.0,101.0,101.0
unmatched_applicants,104.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,97.0,98.0,98.0,99.0,103.0,102.0
unmatched_applicants,105.0,99.0,95.0,95.0,95.0,95.0,95.0,95.0,97.0,96.0,95.0,100.0,99.0,100.0,100.0,101.0
unmatched_applicants,103.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,95.0,95.0,96.0,98.0,100.0,101.0,100.0,102.0
unfilled_spots,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,6.0
unfilled_spots,11.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,6.0,6.0
unfilled_spots,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,4.0,7.0,7.0,5.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,6.0,7.0,6.0
unfilled_spots,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,5.0,6.0,5.0,7.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,5.0,7.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,7.0,6.0,6.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,8.0,7.0
unfilled_spots,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,5.0,5.0,6.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,6.0,5.0,7.0
reviews_per_program,40.20779220779221,39.8051948051948,36.41558441558441,22.74025974025974,14.272727272727273,12.74025974025974,14.0,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,39.83116883116883,35.37662337662338,21.51948051948052,15.935064935064934,13.467532467532468,13.727272727272727,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,39.701298701298704,35.90909090909091,21.350649350649352,14.571428571428571,12.2987012987013,15.090909090909092,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,40.20779220779221,37.05194805194805,25.61038961038961,15.922077922077921,13.415584415584416,13.857142857142858,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,40.20779220779221,35.64935064935065,21.649350649350648,17.90909090909091,12.311688311688311,13.844155844155845,15.987012987012987,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,39.714285714285715,33.37662337662338,24.337662337662337,16.22077922077922,12.935064935064934,13.779220779220779,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,38.83116883116883,33.922077922077925,22.545454545454547,15.532467532467532,13.493506493506494,13.805194805194805,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,40.20779220779221,35.506493506493506,23.16883116883117,14.753246753246753,14.402597402597403,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,39.76623376623377,33.896103896103895,22.818181818181817,17.01298701298701,12.12987012987013,13.402597402597403,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
reviews_per_program,40.20779220779221,40.20779220779221,35.35064935064935,22.233766233766232,15.142857142857142,13.246753246753247,14.077922077922079,15.636363636363637,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506
pct_interview_given_signal,0.0,0.9941860465116279,0.9825581395348837,0.8934108527131783,0.75,0.6209302325581395,0.5203488372093024,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9883720930232558,0.877906976744186,0.7354651162790697,0.6139534883720931,0.5213178294573644,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9622093023255814,0.8837209302325582,0.7325581395348837,0.6209302325581395,0.5135658914728682,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9796511627906976,0.8701550387596899,0.7398255813953488,0.6162790697674418,0.5213178294573644,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9709302325581395,0.9031007751937985,0.7281976744186046,0.6186046511627907,0.5213178294573644,0.446843853820598,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9767441860465116,0.8624031007751938,0.7354651162790697,0.6162790697674418,0.5203488372093024,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,0.9941860465116279,0.9476744186046512,0.8914728682170543,0.747093023255814,0.6162790697674418,0.5213178294573644,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
pct_interview_given_signal,0.0,1.0,0.9941860465116279,0.8585271317829457,0.748546511627907,0.608139534883721,0.5222868217054264,0.4476744186046512,0.39171511627906974,0.3481912144702842,0.3133720930232558,0.28488372093023256,0.2611434108527132,0.24105545617173524,0.2238372093023256,0.20891472868217054
