Parameter,0,1,2,3,4,5,6
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,22.75,22.75,22.75,21.65,19.725,19.125,20.5
reviews_per_program,22.75,22.75,22.75,22.425,19.875,19.625,20.875
reviews_per_program,22.75,22.75,22.75,22.2,20.2,19.575,20.725
reviews_per_program,22.75,22.75,22.75,22.35,20.775,19.5,20.675
reviews_per_program,22.75,22.75,22.75,22.225,21.375,19.825,20.75
reviews_per_program,22.75,22.75,22.75,22.075,19.925,19.275,20.375
reviews_per_program,22.75,22.75,22.75,21.85,20.0,20.075,20.4
reviews_per_program,22.75,22.75,22.75,22.175,19.975,20.35,20.675
reviews_per_program,22.75,22.75,22.75,21.875,20.875,19.45,21.0
reviews_per_program,22.75,22.75,22.75,22.525,20.275,19.425,20.75
pct_interview_given_signal,0.0,1.0,1.0,0.9948717948717949,0.9326923076923077,0.9076923076923077,0.8179487179487179
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9653846153846154,0.8923076923076924,0.8307692307692308
pct_interview_given_signal,0.0,1.0,1.0,0.9923076923076923,0.9692307692307692,0.8846153846153846,0.8243589743589743
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9576923076923077,0.8738461538461538,0.8256410256410256
