Parameter,0,1,2,3,4
unmatched_applicants,3547.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3534.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3534.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3528.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3537.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3546.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3543.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3553.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3544.0,3520.0,3520.0,3520.0,3520.0
unmatched_applicants,3549.0,3520.0,3520.0,3520.0,3520.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0
unfilled_spots,33.0,0.0,0.0,0.0,0.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0
reviews_per_program,153.40677966101694,153.40677966101694,87.70338983050847,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,87.96610169491525,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,80.87288135593221,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,85.72033898305085,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,84.23305084745763,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,152.91949152542372,85.21610169491525,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,84.20338983050847,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,85.32203389830508,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,81.96610169491525,65.7457627118644,87.66101694915254
reviews_per_program,153.40677966101694,153.40677966101694,82.84322033898304,65.7457627118644,87.66101694915254
pct_interview_given_signal,0.0,1.0,0.9163766434648105,0.6388244392884764,0.4791183294663573
pct_interview_given_signal,0.0,1.0,0.918600154679041,0.6388244392884764,0.4791183294663573
pct_interview_given_signal,0.0,1.0,0.9168600154679041,0.6388244392884764,0.4791183294663573
pct_interview_given_signal,0.0,1.0,0.9168600154679041,0.6388244392884764,0.4791183294663573
pct_interview_given_signal,0.0,1.0,0.9169566898685229,0.6388244392884764,0.4791183294663573
pct_interview_given_signal,0.0,0.9996133023975251,0.922660479505027,0.6388244392884764,0.4791183294663573
