Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,1099.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1039.0,1038.0,1039.0,1052.0,1052.0,1056.0,1072.0,1076.0,1082.0,1089.0
unmatched_applicants,1097.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1041.0,1035.0,1037.0,1040.0,1053.0,1050.0,1059.0,1063.0,1077.0,1081.0,1089.0
unmatched_applicants,1097.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1037.0,1035.0,1038.0,1042.0,1040.0,1045.0,1053.0,1057.0,1068.0,1079.0,1086.0,1095.0
unmatched_applicants,1099.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1037.0,1035.0,1035.0,1040.0,1051.0,1039.0,1061.0,1070.0,1073.0,1079.0,1083.0
unmatched_applicants,1100.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1039.0,1037.0,1035.0,1051.0,1060.0,1046.0,1054.0,1065.0,1089.0,1073.0,1096.0
unmatched_applicants,1101.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1039.0,1036.0,1043.0,1054.0,1053.0,1054.0,1064.0,1089.0,1076.0,1098.0
unmatched_applicants,1099.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1035.0,1036.0,1039.0,1039.0,1049.0,1050.0,1055.0,1069.0,1081.0,1071.0,1089.0
unmatched_applicants,1097.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1039.0,1047.0,1045.0,1044.0,1059.0,1062.0,1073.0,1099.0,1090.0
unmatched_applicants,1102.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1049.0,1053.0,1038.0,1062.0,1068.0,1078.0,1080.0,1092.0
unmatched_applicants,1095.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1035.0,1041.0,1045.0,1052.0,1041.0,1053.0,1070.0,1083.0,1080.0,1098.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,17.0,17.0,21.0,37.0,41.0,47.0,54.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,18.0,15.0,24.0,28.0,42.0,46.0,54.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,10.0,18.0,22.0,33.0,44.0,51.0,60.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,16.0,4.0,26.0,35.0,38.0,44.0,48.0
unfilled_spots,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,16.0,25.0,11.0,19.0,30.0,54.0,38.0,61.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,19.0,18.0,19.0,29.0,54.0,41.0,63.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,14.0,15.0,20.0,34.0,46.0,36.0,54.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,10.0,9.0,24.0,27.0,38.0,64.0,55.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,3.0,27.0,33.0,43.0,45.0,57.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,10.0,17.0,6.0,18.0,35.0,48.0,45.0,63.0
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,173.03831417624522,137.65134099616859,99.73563218390805,78.80076628352491,77.60536398467433,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.24904214559388,171.9463601532567,138.38697318007664,95.11877394636015,78.44061302681992,77.272030651341,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,186.183908045977,175.51724137931035,138.81992337164752,97.93103448275862,78.43295019157088,79.02298850574712,85.74329501915709,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.28735632183907,173.94252873563218,138.9808429118774,102.00766283524904,79.32567049808429,77.75862068965517,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.3256704980843,172.26436781609195,138.0727969348659,99.89272030651341,75.67432950191571,79.51340996168582,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.30268199233717,173.29885057471265,142.06130268199234,101.8199233716475,79.36015325670498,77.27586206896552,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.26819923371647,174.47892720306513,133.73946360153258,101.90421455938697,74.96934865900383,78.0919540229885,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,186.62452107279694,174.39463601532566,137.28735632183907,97.25670498084291,78.24137931034483,78.61302681992338,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.34099616858236,172.66283524904213,135.00766283524905,96.47509578544062,79.5823754789272,77.82375478927203,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.38697318007664,171.16091954022988,134.98850574712642,97.7816091954023,76.19157088122606,77.77394636015326,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9936294302377748,0.9568565874084044,0.8854707428058707,0.7993494840735756,0.7139225362643936,0.642799461641992,0.5843631469472654,0.5356662180349933,0.4944611243399938,0.4591424726014228,0.4285329744279946,0.40174966352624497,0.37811733037764234,0.35711081202332884,0.33831550612736416,0.321399730820996,0.30609498173428185
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998878420816509,0.9921040825482279,0.9596979213399133,0.8895725181054925,0.7979475100942126,0.714171776082947,0.642799461641992,0.5843631469472654,0.5356662180349933,0.4944611243399938,0.4591424726014228,0.4285329744279946,0.40174966352624497,0.37811733037764234,0.35711081202332884,0.33831550612736416,0.321399730820996,0.30609498173428185
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998878420816509,0.992552714221624,0.958576342156423,0.8917515862334167,0.7972745625841184,0.7135736005184188,0.6427545984746523,0.5843631469472654,0.5356662180349933,0.4944611243399938,0.4591424726014228,0.4285329744279946,0.40174966352624497,0.37811733037764234,0.35711081202332884,0.33831550612736416,0.321399730820996,0.30609498173428185
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.999775684163302,0.9893225661731718,0.9597726932854793,0.8875216304556816,0.7966576940331987,0.7139723842281043,0.642799461641992,0.5843631469472654,0.5356662180349933,0.4944611243399938,0.4591424726014228,0.4285329744279946,0.40174966352624497,0.37811733037764234,0.35711081202332884,0.33831550612736416,0.321399730820996,0.30609498173428185
