Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,660.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,567.0,570.0,574.0,575.0,578.0,581.0,587.0,589.0,598.0,610.0,616.0,620.0,623.0,628.0,634.0,634.0,634.0,634.0,634.0,638.0
unmatched_applicants,656.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,564.0,571.0,572.0,574.0,578.0,581.0,583.0,589.0,602.0,610.0,617.0,619.0,622.0,626.0,634.0,635.0,634.0,634.0,634.0,634.0
unmatched_applicants,660.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,566.0,568.0,574.0,572.0,578.0,580.0,583.0,596.0,604.0,607.0,614.0,619.0,623.0,626.0,634.0,634.0,634.0,634.0,634.0,638.0
unmatched_applicants,657.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,567.0,563.0,570.0,567.0,574.0,574.0,578.0,580.0,587.0,590.0,600.0,611.0,614.0,617.0,623.0,629.0,634.0,634.0,634.0,634.0,634.0,635.0
unmatched_applicants,661.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,568.0,570.0,571.0,573.0,578.0,580.0,586.0,591.0,602.0,610.0,612.0,616.0,625.0,628.0,634.0,634.0,634.0,634.0,634.0,634.0
unmatched_applicants,657.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,565.0,569.0,571.0,572.0,574.0,578.0,582.0,587.0,593.0,599.0,605.0,613.0,619.0,623.0,627.0,634.0,634.0,634.0,634.0,634.0,635.0
unmatched_applicants,656.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,565.0,569.0,570.0,571.0,573.0,578.0,578.0,584.0,595.0,604.0,605.0,611.0,621.0,621.0,629.0,634.0,634.0,634.0,634.0,634.0,636.0
unmatched_applicants,661.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,564.0,570.0,573.0,571.0,578.0,579.0,583.0,589.0,603.0,608.0,614.0,618.0,623.0,629.0,634.0,634.0,634.0,634.0,634.0,637.0
unmatched_applicants,655.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,562.0,562.0,567.0,571.0,574.0,575.0,578.0,580.0,582.0,593.0,605.0,611.0,612.0,621.0,624.0,629.0,634.0,634.0,634.0,634.0,634.0,637.0
unmatched_applicants,656.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,564.0,567.0,571.0,575.0,573.0,578.0,582.0,587.0,593.0,600.0,604.0,614.0,618.0,623.0,627.0,634.0,634.0,634.0,634.0,634.0,636.0
