Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,2931.0,2452.0,2442.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2439.0,2441.0,2448.0,2475.0,2518.0,2539.0,2568.0,2612.0,2645.0,2670.0,2689.0,2717.0,2779.0,2782.0,2820.0,2844.0
unmatched_applicants,2938.0,2454.0,2437.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2435.0,2444.0,2461.0,2489.0,2518.0,2515.0,2557.0,2593.0,2656.0,2660.0,2703.0,2730.0,2764.0,2795.0,2819.0,2837.0
unmatched_applicants,2932.0,2462.0,2439.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2444.0,2438.0,2458.0,2470.0,2531.0,2531.0,2554.0,2610.0,2662.0,2664.0,2709.0,2723.0,2776.0,2810.0,2838.0,2866.0
unmatched_applicants,2920.0,2467.0,2440.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2441.0,2439.0,2446.0,2462.0,2482.0,2534.0,2520.0,2549.0,2602.0,2642.0,2683.0,2695.0,2745.0,2754.0,2769.0,2831.0,2841.0
unmatched_applicants,2918.0,2452.0,2444.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2440.0,2438.0,2441.0,2455.0,2475.0,2507.0,2510.0,2551.0,2606.0,2646.0,2651.0,2697.0,2737.0,2769.0,2792.0,2829.0,2843.0
unmatched_applicants,2938.0,2456.0,2446.0,2439.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2452.0,2441.0,2451.0,2482.0,2518.0,2515.0,2563.0,2588.0,2637.0,2660.0,2685.0,2720.0,2769.0,2808.0,2834.0,2854.0
unmatched_applicants,2937.0,2455.0,2438.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2437.0,2436.0,2461.0,2468.0,2523.0,2531.0,2560.0,2597.0,2628.0,2645.0,2702.0,2734.0,2779.0,2777.0,2813.0,2853.0
unmatched_applicants,2915.0,2458.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2450.0,2440.0,2457.0,2463.0,2542.0,2521.0,2560.0,2609.0,2640.0,2675.0,2694.0,2731.0,2786.0,2766.0,2815.0,2844.0
unmatched_applicants,2940.0,2460.0,2443.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2439.0,2448.0,2492.0,2518.0,2520.0,2554.0,2628.0,2638.0,2677.0,2691.0,2745.0,2769.0,2776.0,2821.0,2842.0
unmatched_applicants,2929.0,2456.0,2446.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2440.0,2439.0,2439.0,2450.0,2495.0,2505.0,2518.0,2554.0,2609.0,2631.0,2660.0,2705.0,2732.0,2775.0,2776.0,2823.0,2831.0
