Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,115.0,94.0,93.0,93.0,91.0,93.0,93.0,98.0,100.0,102.0,103.0,108.0
unmatched_applicants,119.0,93.0,93.0,92.0,94.0,91.0,94.0,97.0,100.0,100.0,103.0,107.0
unmatched_applicants,111.0,97.0,92.0,91.0,91.0,93.0,94.0,96.0,103.0,103.0,106.0,105.0
unmatched_applicants,112.0,95.0,92.0,92.0,92.0,93.0,97.0,99.0,102.0,104.0,106.0,106.0
unmatched_applicants,110.0,96.0,91.0,93.0,91.0,94.0,94.0,100.0,103.0,104.0,105.0,107.0
unmatched_applicants,114.0,93.0,93.0,92.0,93.0,93.0,96.0,97.0,99.0,101.0,106.0,111.0
unmatched_applicants,115.0,97.0,96.0,93.0,91.0,91.0,94.0,100.0,99.0,110.0,107.0,111.0
unmatched_applicants,116.0,95.0,91.0,93.0,91.0,91.0,94.0,97.0,101.0,103.0,106.0,104.0
unmatched_applicants,112.0,95.0,93.0,94.0,91.0,93.0,94.0,96.0,96.0,106.0,98.0,108.0
unmatched_applicants,111.0,94.0,92.0,97.0,91.0,92.0,97.0,96.0,102.0,102.0,106.0,114.0
unfilled_spots,24.0,3.0,2.0,2.0,0.0,2.0,2.0,7.0,9.0,11.0,12.0,17.0
unfilled_spots,28.0,2.0,2.0,1.0,3.0,0.0,3.0,6.0,9.0,9.0,12.0,16.0
unfilled_spots,20.0,6.0,1.0,0.0,0.0,2.0,3.0,5.0,12.0,12.0,15.0,14.0
unfilled_spots,21.0,4.0,1.0,1.0,1.0,2.0,6.0,8.0,11.0,13.0,15.0,15.0
unfilled_spots,19.0,5.0,0.0,2.0,0.0,3.0,3.0,9.0,12.0,13.0,14.0,16.0
unfilled_spots,23.0,2.0,2.0,1.0,2.0,2.0,5.0,6.0,8.0,10.0,15.0,20.0
unfilled_spots,24.0,6.0,5.0,2.0,0.0,0.0,3.0,9.0,8.0,19.0,16.0,20.0
unfilled_spots,25.0,4.0,0.0,2.0,0.0,0.0,3.0,6.0,10.0,12.0,15.0,13.0
unfilled_spots,21.0,4.0,2.0,3.0,0.0,2.0,3.0,5.0,5.0,15.0,7.0,17.0
unfilled_spots,20.0,3.0,1.0,6.0,0.0,1.0,6.0,5.0,11.0,11.0,15.0,23.0
reviews_per_program,44.0,44.0,42.67948717948718,31.115384615384617,22.102564102564102,21.32051282051282,22.294871794871796,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336
reviews_per_program,44.0,44.0,39.97435897435897,31.012820512820515,23.397435897435898,21.17948717948718,22.935897435897434,25.96153846153846,29.333333333333332,33.0,36.666666666666664,40.333333333333336
reviews_per_program,44.0,44.0,40.53846153846154,30.17948717948718,24.807692307692307,21.871794871794872,22.73076923076923,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336
reviews_per_program,44.0,44.0,40.666666666666664,31.44871794871795,24.653846153846153,21.08974358974359,22.28205128205128,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336
