Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,120.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,94.0,95.0,93.0,97.0,99.0,100.0,99.0,102.0,102.0,108.0,112.0,106.0,111.0,117.0
unmatched_applicants,119.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,93.0,94.0,95.0,95.0,97.0,99.0,97.0,97.0,93.0,100.0,104.0,108.0,109.0,110.0,114.0,116.0
unmatched_applicants,120.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,93.0,95.0,93.0,95.0,98.0,93.0,93.0,95.0,99.0,101.0,103.0,106.0,109.0,115.0,114.0,116.0
unmatched_applicants,118.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,91.0,95.0,99.0,93.0,95.0,99.0,97.0,98.0,97.0,104.0,108.0,110.0,113.0,120.0
unmatched_applicants,119.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,95.0,93.0,95.0,96.0,95.0,100.0,97.0,99.0,107.0,110.0,114.0,112.0,113.0,119.0
unmatched_applicants,116.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,93.0,93.0,94.0,97.0,97.0,93.0,99.0,103.0,97.0,104.0,114.0,113.0,114.0,116.0
unmatched_applicants,123.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,91.0,95.0,97.0,95.0,95.0,93.0,96.0,102.0,105.0,109.0,108.0,110.0,112.0,118.0
unmatched_applicants,121.0,92.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,92.0,93.0,93.0,92.0,96.0,93.0,100.0,98.0,102.0,98.0,108.0,110.0,114.0,110.0,116.0
unmatched_applicants,124.0,95.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,93.0,94.0,91.0,93.0,97.0,99.0,100.0,100.0,111.0,105.0,113.0,109.0,116.0,121.0
unmatched_applicants,121.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,95.0,93.0,97.0,93.0,99.0,97.0,99.0,105.0,101.0,108.0,110.0,112.0,110.0,117.0
unfilled_spots,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,6.0,8.0,9.0,8.0,11.0,11.0,17.0,21.0,15.0,20.0,26.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,6.0,8.0,6.0,6.0,2.0,9.0,13.0,17.0,18.0,19.0,23.0,25.0
unfilled_spots,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,7.0,2.0,2.0,4.0,8.0,10.0,12.0,15.0,18.0,24.0,23.0,25.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,2.0,4.0,8.0,6.0,7.0,6.0,13.0,17.0,19.0,22.0,29.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,5.0,4.0,9.0,6.0,8.0,16.0,19.0,23.0,21.0,22.0,28.0
unfilled_spots,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,6.0,6.0,2.0,8.0,12.0,6.0,13.0,23.0,22.0,23.0,25.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,6.0,4.0,4.0,2.0,5.0,11.0,14.0,18.0,17.0,19.0,21.0,27.0
unfilled_spots,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,5.0,2.0,9.0,7.0,11.0,7.0,17.0,19.0,23.0,19.0,25.0
unfilled_spots,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,6.0,8.0,9.0,9.0,20.0,14.0,22.0,18.0,25.0,30.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,2.0,8.0,6.0,8.0,14.0,10.0,17.0,19.0,21.0,19.0,26.0
reviews_per_program,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,127.41025641025641,123.6025641025641,111.25641025641026,105.62820512820512,90.6923076923077,87.87179487179488,81.33333333333333,76.23076923076923,74.08974358974359,61.19230769230769,66.23076923076923,67.42307692307692,70.28205128205128,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0,113.66666666666667,117.33333333333333,121.0,124.66666666666667
reviews_per_program,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,126.74358974358974,122.6025641025641,118.71794871794872,104.37179487179488,91.23076923076923,88.6025641025641,82.61538461538461,82.25641025641026,68.57692307692308,65.23076923076923,65.21794871794872,67.3974358974359,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0,113.66666666666667,117.33333333333333,121.0,124.66666666666667
reviews_per_program,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,120.46153846153847,113.82051282051282,101.97435897435898,96.26923076923077,86.37179487179488,83.98717948717949,75.64102564102564,71.05128205128206,70.14102564102564,66.24358974358974,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0,113.66666666666667,117.33333333333333,121.0,124.66666666666667
reviews_per_program,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,126.83333333333333,125.96153846153847,118.88461538461539,107.26923076923077,90.7948717948718,86.52564102564102,82.37179487179488,75.73076923076923,70.3076923076923,67.33333333333333,65.1025641025641,67.21794871794872,69.66666666666667,74.46153846153847,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0,113.66666666666667,117.33333333333333,121.0,124.66666666666667
