Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,147.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,136.0,134.0,135.0,137.0,138.0,138.0,139.0
unmatched_applicants,146.0,132.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,130.0,133.0,131.0,132.0,135.0,136.0,138.0,139.0,140.0
unmatched_applicants,147.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,135.0,134.0,134.0,136.0,137.0,139.0,139.0
unmatched_applicants,147.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,130.0,131.0,132.0,133.0,135.0,136.0,138.0,139.0,139.0
unmatched_applicants,145.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,132.0,132.0,134.0,134.0,136.0,138.0,139.0,139.0
unmatched_applicants,145.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,134.0,131.0,136.0,135.0,135.0,137.0,139.0,139.0
unmatched_applicants,146.0,132.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,134.0,131.0,134.0,133.0,137.0,139.0,139.0,139.0
unmatched_applicants,147.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,133.0,134.0,134.0,134.0,138.0,139.0,139.0
unmatched_applicants,145.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,134.0,133.0,136.0,133.0,136.0,137.0,138.0,140.0
unmatched_applicants,146.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,133.0,132.0,134.0,135.0,137.0,138.0,138.0,140.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,7.0,8.0,8.0,9.0
unfilled_spots,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,8.0,9.0,10.0
unfilled_spots,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,6.0,7.0,9.0,9.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,6.0,8.0,9.0,9.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,6.0,8.0,9.0,9.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,5.0,5.0,7.0,9.0,9.0
