Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,206.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,201.0
unmatched_applicants,211.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0
unmatched_applicants,206.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0
unmatched_applicants,203.0,201.0,205.0,201.0,201.0,201.0,201.0,202.0,204.0
unmatched_applicants,206.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,202.0
unmatched_applicants,207.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,201.0
unmatched_applicants,207.0,201.0,203.0,201.0,201.0,201.0,201.0,204.0,203.0
unmatched_applicants,206.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0
unmatched_applicants,203.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,201.0
unmatched_applicants,207.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,205.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,60.41772151898734,48.379746835443036,46.67088607594937,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,57.24050632911393,48.25316455696203,46.30379746835443,53.35443037974684,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,59.075949367088604,48.70886075949367,46.51898734177215,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,62.607594936708864,47.40506329113924,47.063291139240505,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,67.60759493670886,60.50632911392405,49.31645569620253,46.721518987341774,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,59.41772151898734,49.050632911392405,46.68354430379747,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,61.20253164556962,47.54430379746835,46.936708860759495,53.278481012658226,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,58.78481012658228,47.78481012658228,45.962025316455694,53.075949367088604,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,67.64556962025317,62.0126582278481,47.74683544303797,47.164556962025316,53.31645569620253,60.65822784810127
reviews_per_program,68.24050632911393,68.24050632911393,68.24050632911393,68.24050632911393,61.91139240506329,47.721518987341774,46.31645569620253,53.075949367088604,60.65822784810127
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9732888146911519,0.8954924874791319,0.770172509738453,0.664440734557596,0.5813856427378965
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9787145242070117,0.8898163606010017,0.7707289927657206,0.6639637491056523,0.5813856427378965
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9749582637729549,0.8931552587646077,0.7712854757929883,0.664440734557596,0.5813856427378965
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9787145242070117,0.9075125208681135,0.7707289927657206,0.664440734557596,0.5813856427378965
pct_interview_given_signal,0.0,1.0,1.0,0.9977740678909294,0.9778797996661102,0.8951585976627713,0.7696160267111853,0.664440734557596,0.5813856427378965
