Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,310.0,235.0,235.0,234.0,234.0,236.0,242.0,241.0,242.0,246.0,252.0,255.0,262.0,263.0,265.0,262.0,281.0,276.0,283.0,275.0,293.0,299.0,303.0,295.0
unmatched_applicants,310.0,236.0,238.0,235.0,234.0,234.0,238.0,241.0,246.0,247.0,253.0,257.0,261.0,259.0,266.0,270.0,279.0,283.0,278.0,280.0,297.0,297.0,291.0,301.0
unmatched_applicants,315.0,238.0,235.0,234.0,234.0,235.0,237.0,242.0,246.0,251.0,248.0,253.0,262.0,266.0,267.0,266.0,281.0,278.0,280.0,283.0,298.0,294.0,303.0,297.0
unmatched_applicants,307.0,240.0,234.0,235.0,234.0,236.0,242.0,244.0,246.0,250.0,248.0,256.0,261.0,266.0,266.0,265.0,277.0,278.0,277.0,277.0,292.0,291.0,298.0,299.0
unmatched_applicants,310.0,238.0,235.0,236.0,234.0,237.0,237.0,245.0,247.0,246.0,250.0,252.0,261.0,267.0,261.0,269.0,280.0,278.0,282.0,284.0,298.0,297.0,293.0,298.0
unmatched_applicants,311.0,242.0,234.0,235.0,234.0,236.0,236.0,244.0,242.0,248.0,252.0,253.0,262.0,261.0,264.0,267.0,280.0,279.0,276.0,285.0,293.0,292.0,290.0,303.0
unmatched_applicants,308.0,238.0,236.0,235.0,234.0,237.0,240.0,242.0,244.0,248.0,248.0,256.0,257.0,265.0,262.0,266.0,277.0,279.0,282.0,279.0,297.0,299.0,300.0,304.0
unmatched_applicants,309.0,238.0,236.0,234.0,234.0,236.0,239.0,241.0,247.0,254.0,253.0,253.0,261.0,264.0,262.0,267.0,279.0,281.0,275.0,284.0,289.0,304.0,292.0,303.0
unmatched_applicants,313.0,239.0,240.0,234.0,234.0,236.0,239.0,242.0,243.0,248.0,250.0,258.0,261.0,263.0,265.0,264.0,277.0,275.0,276.0,277.0,291.0,291.0,296.0,294.0
unmatched_applicants,306.0,239.0,236.0,235.0,234.0,236.0,238.0,242.0,248.0,247.0,251.0,254.0,260.0,266.0,264.0,267.0,281.0,275.0,276.0,283.0,295.0,298.0,294.0,294.0
unfilled_spots,76.0,1.0,1.0,0.0,0.0,2.0,8.0,7.0,8.0,12.0,18.0,21.0,28.0,29.0,31.0,28.0,47.0,42.0,49.0,41.0,59.0,65.0,69.0,61.0
unfilled_spots,76.0,2.0,4.0,1.0,0.0,0.0,4.0,7.0,12.0,13.0,19.0,23.0,27.0,25.0,32.0,36.0,45.0,49.0,44.0,46.0,63.0,63.0,57.0,67.0
unfilled_spots,81.0,4.0,1.0,0.0,0.0,1.0,3.0,8.0,12.0,17.0,14.0,19.0,28.0,32.0,33.0,32.0,47.0,44.0,46.0,49.0,64.0,60.0,69.0,63.0
unfilled_spots,73.0,6.0,0.0,1.0,0.0,2.0,8.0,10.0,12.0,16.0,14.0,22.0,27.0,32.0,32.0,31.0,43.0,44.0,43.0,43.0,58.0,57.0,64.0,65.0
unfilled_spots,76.0,4.0,1.0,2.0,0.0,3.0,3.0,11.0,13.0,12.0,16.0,18.0,27.0,33.0,27.0,35.0,46.0,44.0,48.0,50.0,64.0,63.0,59.0,64.0
unfilled_spots,77.0,8.0,0.0,1.0,0.0,2.0,2.0,10.0,8.0,14.0,18.0,19.0,28.0,27.0,30.0,33.0,46.0,45.0,42.0,51.0,59.0,58.0,56.0,69.0
unfilled_spots,74.0,4.0,2.0,1.0,0.0,3.0,6.0,8.0,10.0,14.0,14.0,22.0,23.0,31.0,28.0,32.0,43.0,45.0,48.0,45.0,63.0,65.0,66.0,70.0
unfilled_spots,75.0,4.0,2.0,0.0,0.0,2.0,5.0,7.0,13.0,20.0,19.0,19.0,27.0,30.0,28.0,33.0,45.0,47.0,41.0,50.0,55.0,70.0,58.0,69.0
unfilled_spots,79.0,5.0,6.0,0.0,0.0,2.0,5.0,8.0,9.0,14.0,16.0,24.0,27.0,29.0,31.0,30.0,43.0,41.0,42.0,43.0,57.0,57.0,62.0,60.0
unfilled_spots,72.0,5.0,2.0,1.0,0.0,2.0,4.0,8.0,14.0,13.0,17.0,20.0,26.0,32.0,30.0,33.0,47.0,41.0,42.0,49.0,61.0,64.0,60.0,60.0
reviews_per_program,102.28099173553719,101.56198347107438,74.57851239669421,36.12396694214876,20.867768595041323,19.669421487603305,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,76.5702479338843,35.70247933884298,20.272727272727273,19.669421487603305,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,101.52892561983471,79.36363636363636,38.28099173553719,19.28099173553719,20.429752066115704,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,79.54545454545455,34.52892561983471,20.43801652892562,20.380165289256198,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,74.79338842975207,35.388429752066116,17.876033057851238,19.669421487603305,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,79.35537190082644,38.84297520661157,19.388429752066116,21.041322314049587,24.272727272727273,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,78.42148760330579,37.074380165289256,16.47107438016529,20.487603305785125,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,80.3801652892562,36.15702479338843,18.75206611570248,19.669421487603305,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,102.28099173553719,77.0909090909091,33.28099173553719,18.52892561983471,21.760330578512395,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
reviews_per_program,102.28099173553719,100.57851239669421,78.9504132231405,30.619834710743802,19.545454545454547,19.669421487603305,23.60330578512397,27.537190082644628,31.47107438016529,35.40495867768595,39.33884297520661,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521
pct_interview_given_signal,0.0,0.9915966386554622,0.9590336134453782,0.8032212885154062,0.6297268907563025,0.5084033613445378,0.42366946778711484,0.3631452581032413,0.3177521008403361,0.28244631185807656,0.2542016806722689,0.23109243697478993,0.21183473389355742,0.19553975436328377,0.18157262905162064,0.16946778711484595,0.15887605042016806,0.1495304003954523,0.14122315592903828,0.13379035824856259,0.12710084033613445,0.1210484193677471,0.11554621848739496,0.11052246985750822
pct_interview_given_signal,0.0,1.0,0.9401260504201681,0.788515406162465,0.6292016806722689,0.5084033613445378,0.42366946778711484,0.3631452581032413,0.3177521008403361,0.28244631185807656,0.2542016806722689,0.23109243697478993,0.21183473389355742,0.19553975436328377,0.18157262905162064,0.16946778711484595,0.15887605042016806,0.1495304003954523,0.14122315592903828,0.13379035824856259,0.12710084033613445,0.1210484193677471,0.11554621848739496,0.11052246985750822
pct_interview_given_signal,0.0,1.0,0.9506302521008403,0.7990196078431373,0.6313025210084033,0.5079831932773109,0.42366946778711484,0.3631452581032413,0.3177521008403361,0.28244631185807656,0.2542016806722689,0.23109243697478993,0.21183473389355742,0.19553975436328377,0.18157262905162064,0.16946778711484595,0.15887605042016806,0.1495304003954523,0.14122315592903828,0.13379035824856259,0.12710084033613445,0.1210484193677471,0.11554621848739496,0.11052246985750822
pct_interview_given_signal,0.0,1.0,0.9548319327731093,0.7983193277310925,0.6281512605042017,0.507563025210084,0.42366946778711484,0.3631452581032413,0.3177521008403361,0.28244631185807656,0.2542016806722689,0.23109243697478993,0.21183473389355742,0.19553975436328377,0.18157262905162064,0.16946778711484595,0.15887605042016806,0.1495304003954523,0.14122315592903828,0.13379035824856259,0.12710084033613445,0.1210484193677471,0.11554621848739496,0.11052246985750822
