Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,961.0,961.0,975.0,979.0,973.0,972.0,971.0,974.0,985.0,996.0,1000.0,1005.0,1004.0,1006.0,1003.0
unmatched_applicants,1006.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,965.0,972.0,966.0,967.0,969.0,970.0,977.0,982.0,991.0,994.0,1007.0,1003.0,1005.0,1004.0
unmatched_applicants,1003.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,966.0,965.0,974.0,973.0,973.0,973.0,971.0,975.0,976.0,994.0,999.0,1005.0,1007.0,1004.0,1004.0
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,960.0,969.0,969.0,978.0,966.0,973.0,976.0,983.0,990.0,996.0,1005.0,1005.0,1005.0,1005.0
unmatched_applicants,1007.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,976.0,967.0,974.0,973.0,972.0,974.0,987.0,985.0,992.0,1004.0,1003.0,1002.0,1006.0
unmatched_applicants,1007.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,963.0,967.0,972.0,971.0,973.0,969.0,972.0,972.0,984.0,993.0,1002.0,1005.0,1003.0,1009.0,1004.0
unmatched_applicants,1005.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,967.0,973.0,972.0,976.0,966.0,968.0,972.0,983.0,993.0,996.0,1006.0,1006.0,1004.0,1004.0
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,963.0,968.0,969.0,968.0,973.0,968.0,972.0,985.0,983.0,998.0,1002.0,1005.0,1005.0,1005.0
unmatched_applicants,1004.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,965.0,970.0,973.0,970.0,965.0,972.0,976.0,982.0,988.0,992.0,1006.0,1002.0,1005.0,1013.0
unmatched_applicants,1007.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,963.0,965.0,969.0,971.0,977.0,973.0,972.0,970.0,984.0,988.0,996.0,1004.0,1004.0,1004.0,1005.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,18.0,22.0,16.0,15.0,14.0,17.0,28.0,39.0,43.0,48.0,47.0,49.0,46.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,9.0,10.0,12.0,13.0,20.0,25.0,34.0,37.0,50.0,46.0,48.0,47.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,17.0,16.0,16.0,16.0,14.0,18.0,19.0,37.0,42.0,48.0,50.0,47.0,47.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,12.0,21.0,9.0,16.0,19.0,26.0,33.0,39.0,48.0,48.0,48.0,48.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,10.0,17.0,16.0,15.0,17.0,30.0,28.0,35.0,47.0,46.0,45.0,49.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,14.0,16.0,12.0,15.0,15.0,27.0,36.0,45.0,48.0,46.0,52.0,47.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,15.0,19.0,9.0,11.0,15.0,26.0,36.0,39.0,49.0,49.0,47.0,47.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,12.0,11.0,16.0,11.0,15.0,28.0,26.0,41.0,45.0,48.0,48.0,48.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,16.0,13.0,8.0,15.0,19.0,25.0,31.0,35.0,49.0,45.0,48.0,56.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,12.0,14.0,20.0,16.0,15.0,13.0,27.0,31.0,39.0,47.0,47.0,47.0,48.0
reviews_per_program,949.7142857142857,949.7142857142857,254.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,324.14285714285717,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,267.2,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,255.22857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,264.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,286.8285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,277.1142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
reviews_per_program,949.7142857142857,949.7142857142857,225.8,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2,474.85714285714283,506.51428571428573,538.1714285714286,569.8285714285714,601.4857142857143,633.1428571428571,664.8,696.4571428571429,728.1142857142858,759.7714285714286,791.4285714285714,823.0857142857143,854.7428571428571,886.4,918.0571428571428
