Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,2708.0,2039.0,2006.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1980.0,1988.0,1995.0,2041.0,2043.0,2113.0,2147.0,2210.0,2231.0,2266.0,2305.0,2341.0,2392.0,2458.0,2484.0,2524.0,2573.0,2564.0,2585.0,2633.0
unmatched_applicants,2675.0,2034.0,1993.0,1991.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1999.0,2050.0,2056.0,2091.0,2142.0,2189.0,2250.0,2267.0,2319.0,2369.0,2375.0,2458.0,2497.0,2509.0,2543.0,2568.0,2600.0,2629.0
unmatched_applicants,2667.0,2037.0,2005.0,1989.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1980.0,2000.0,1996.0,2051.0,2053.0,2101.0,2142.0,2201.0,2217.0,2273.0,2319.0,2361.0,2398.0,2452.0,2467.0,2498.0,2543.0,2565.0,2597.0,2611.0
unmatched_applicants,2699.0,2025.0,2000.0,1988.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1981.0,1986.0,2010.0,2036.0,2053.0,2080.0,2160.0,2181.0,2241.0,2271.0,2330.0,2368.0,2392.0,2450.0,2473.0,2502.0,2558.0,2562.0,2600.0,2616.0
unmatched_applicants,2708.0,2040.0,2000.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1990.0,1994.0,2038.0,2068.0,2089.0,2139.0,2199.0,2233.0,2256.0,2312.0,2346.0,2401.0,2458.0,2455.0,2499.0,2556.0,2573.0,2584.0,2641.0
unmatched_applicants,2686.0,2031.0,1995.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1989.0,2012.0,2056.0,2076.0,2108.0,2148.0,2202.0,2227.0,2252.0,2310.0,2370.0,2453.0,2457.0,2480.0,2500.0,2554.0,2580.0,2589.0,2605.0
unmatched_applicants,2699.0,2037.0,1999.0,1989.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,1993.0,2055.0,2045.0,2117.0,2145.0,2190.0,2221.0,2256.0,2337.0,2353.0,2407.0,2478.0,2467.0,2507.0,2558.0,2567.0,2626.0,2633.0
unmatched_applicants,2675.0,2030.0,1990.0,1991.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1985.0,2005.0,2033.0,2049.0,2101.0,2158.0,2199.0,2232.0,2266.0,2289.0,2357.0,2426.0,2435.0,2495.0,2516.0,2554.0,2600.0,2601.0,2606.0
unmatched_applicants,2687.0,2032.0,2005.0,1990.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1989.0,1982.0,1987.0,2014.0,2044.0,2052.0,2109.0,2163.0,2206.0,2223.0,2292.0,2322.0,2340.0,2448.0,2454.0,2461.0,2499.0,2576.0,2587.0,2583.0,2612.0
unmatched_applicants,2692.0,2024.0,1990.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1985.0,2003.0,2053.0,2055.0,2095.0,2142.0,2215.0,2229.0,2291.0,2329.0,2361.0,2425.0,2446.0,2468.0,2502.0,2562.0,2582.0,2612.0,2619.0
unfilled_spots,728.0,59.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,15.0,61.0,63.0,133.0,167.0,230.0,251.0,286.0,325.0,361.0,412.0,478.0,504.0,544.0,593.0,584.0,605.0,653.0
unfilled_spots,695.0,54.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,70.0,76.0,111.0,162.0,209.0,270.0,287.0,339.0,389.0,395.0,478.0,517.0,529.0,563.0,588.0,620.0,649.0
unfilled_spots,687.0,57.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,16.0,71.0,73.0,121.0,162.0,221.0,237.0,293.0,339.0,381.0,418.0,472.0,487.0,518.0,563.0,585.0,617.0,631.0
unfilled_spots,719.0,45.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,30.0,56.0,73.0,100.0,180.0,201.0,261.0,291.0,350.0,388.0,412.0,470.0,493.0,522.0,578.0,582.0,620.0,636.0
unfilled_spots,728.0,60.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,14.0,58.0,88.0,109.0,159.0,219.0,253.0,276.0,332.0,366.0,421.0,478.0,475.0,519.0,576.0,593.0,604.0,661.0
unfilled_spots,706.0,51.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,76.0,96.0,128.0,168.0,222.0,247.0,272.0,330.0,390.0,473.0,477.0,500.0,520.0,574.0,600.0,609.0,625.0
unfilled_spots,719.0,57.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,75.0,65.0,137.0,165.0,210.0,241.0,276.0,357.0,373.0,427.0,498.0,487.0,527.0,578.0,587.0,646.0,653.0
unfilled_spots,695.0,50.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,25.0,53.0,69.0,121.0,178.0,219.0,252.0,286.0,309.0,377.0,446.0,455.0,515.0,536.0,574.0,620.0,621.0,626.0
unfilled_spots,707.0,52.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,34.0,64.0,72.0,129.0,183.0,226.0,243.0,312.0,342.0,360.0,468.0,474.0,481.0,519.0,596.0,607.0,603.0,632.0
unfilled_spots,712.0,44.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,23.0,73.0,75.0,115.0,162.0,235.0,249.0,311.0,349.0,381.0,445.0,466.0,488.0,522.0,582.0,602.0,632.0,639.0
reviews_per_program,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,286.5030599755202,273.64504283965726,229.99265605875152,167.49449204406363,121.26315789473684,105.73194614443085,108.20440636474908,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163,269.4124847001224,278.3929008567931
reviews_per_program,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,287.3733170134639,285.99265605875155,270.30232558139534,227.7123623011016,165.8372093023256,118.82374541003672,106.33414932680539,108.85067319461444,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809,260.43206854345163,269.4124847001224,278.3929008567931
