Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,593.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,552.0,546.0,554.0,553.0,557.0,558.0,572.0,576.0,585.0,585.0
unmatched_applicants,595.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,542.0,546.0,542.0,546.0,546.0,561.0,561.0,570.0,569.0,585.0,586.0
unmatched_applicants,591.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,548.0,546.0,548.0,547.0,554.0,564.0,571.0,579.0,582.0,590.0
unmatched_applicants,596.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,544.0,546.0,548.0,549.0,550.0,558.0,560.0,572.0,575.0,584.0,589.0
unmatched_applicants,594.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,542.0,548.0,549.0,546.0,548.0,553.0,556.0,572.0,580.0,581.0,590.0
unmatched_applicants,596.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,544.0,546.0,555.0,548.0,557.0,570.0,574.0,574.0,580.0,587.0
unmatched_applicants,596.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,544.0,548.0,543.0,555.0,553.0,555.0,561.0,563.0,582.0,584.0,587.0
unmatched_applicants,594.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,544.0,548.0,550.0,550.0,555.0,560.0,564.0,565.0,580.0,581.0,588.0
unmatched_applicants,595.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,546.0,546.0,545.0,552.0,544.0,558.0,563.0,568.0,577.0,580.0,586.0
unmatched_applicants,595.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,549.0,546.0,546.0,554.0,552.0,561.0,574.0,573.0,578.0,586.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,12.0,11.0,15.0,16.0,30.0,34.0,43.0,43.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,19.0,19.0,28.0,27.0,43.0,44.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,5.0,12.0,22.0,29.0,37.0,40.0,48.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,7.0,8.0,16.0,18.0,30.0,33.0,42.0,47.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,7.0,4.0,6.0,11.0,14.0,30.0,38.0,39.0,48.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,13.0,6.0,15.0,28.0,32.0,32.0,38.0,45.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,13.0,11.0,13.0,19.0,21.0,40.0,42.0,45.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,8.0,13.0,18.0,22.0,23.0,38.0,39.0,46.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,10.0,2.0,16.0,21.0,26.0,35.0,38.0,44.0
