Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,6786.0,6203.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6226.0,6315.0,6288.0,6435.0,6564.0,6683.0
unmatched_applicants,6752.0,6212.0,6193.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6192.0,6212.0,6290.0,6315.0,6448.0,6559.0,6728.0
unmatched_applicants,6776.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6194.0,6215.0,6284.0,6288.0,6431.0,6607.0,6708.0
unmatched_applicants,6779.0,6197.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6280.0,6294.0,6459.0,6612.0,6727.0
unmatched_applicants,6780.0,6199.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6221.0,6324.0,6300.0,6436.0,6574.0,6727.0
unmatched_applicants,6757.0,6202.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6226.0,6297.0,6279.0,6420.0,6582.0,6760.0
unmatched_applicants,6739.0,6197.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6200.0,6311.0,6282.0,6484.0,6561.0,6736.0
unmatched_applicants,6801.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6227.0,6294.0,6298.0,6430.0,6585.0,6694.0
unmatched_applicants,6783.0,6208.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6226.0,6292.0,6295.0,6478.0,6592.0,6764.0
unmatched_applicants,6784.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6215.0,6303.0,6307.0,6457.0,6566.0,6727.0
unfilled_spots,596.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,125.0,98.0,245.0,374.0,493.0
unfilled_spots,562.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,100.0,125.0,258.0,369.0,538.0
unfilled_spots,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,94.0,98.0,241.0,417.0,518.0
unfilled_spots,589.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,104.0,269.0,422.0,537.0
unfilled_spots,590.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,134.0,110.0,246.0,384.0,537.0
unfilled_spots,567.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,107.0,89.0,230.0,392.0,570.0
unfilled_spots,549.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,121.0,92.0,294.0,371.0,546.0
unfilled_spots,611.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,104.0,108.0,240.0,395.0,504.0
unfilled_spots,593.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,102.0,105.0,288.0,402.0,574.0
unfilled_spots,594.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,113.0,117.0,267.0,376.0,537.0
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,340.4604221635884,206.72955145118735,160.34300791556728,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,344.1147757255937,205.27044854881265,160.3377308707124,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,341.2968337730871,207.96569920844328,159.76781002638523,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,342.3812664907652,207.37335092348286,161.2664907651715,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,343.60686015831135,208.5079155672823,161.73218997361477,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,344.5013192612137,204.77704485488127,161.61609498680738,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,341.3166226912929,204.5184696569921,161.99736147757255,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,342.4591029023747,209.9683377308707,160.6424802110818,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,339.42480211081795,205.41820580474933,160.85883905013193,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
reviews_per_program,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,361.6042216358839,345.7664907651715,208.68337730870712,160.0527704485488,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9959138404062811,0.9408382464537972,0.8207927149611814,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9969178681921662,0.940108575097776,0.8208427495684515,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970229408674333,0.9396123985756815,0.8208844450745099,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.996497577491098,0.9376860661957854,0.8207176630502765,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9967544218084174,0.9387757087541104,0.8206676284430064,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970229408674333,0.9381627848150527,0.8206509502405831,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9971046640593076,0.9401280330006032,0.8205342028236197,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9966960480999358,0.9371801607222774,0.8207927149611814,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9966143249080615,0.9386589613371471,0.8206926457466415,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9966610238748468,0.9387270639970424,0.8208510886696632,0.7185000875605627,0.638666744498278,0.5748000700484501,0.5225455182258638,0.47900005837370846,0.44215390003726934,0.4105714786060358,0.3832000466989668
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06985740895028152,0.010297122176171852,0.00027241063958126594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06940103268397005,0.010734924989784601,0.00023349483392679936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06935327237703047,0.01103263090304127,0.00020106499588141058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06959207391172834,0.012188430330978927,0.00033078434806296575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06947532649476494,0.011534644795983888,0.0003697001537174323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06935327237703047,0.011902399159418597,0.00038267208893558787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06931612547163303,0.010723250248088262,0.0004734756354626765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.35925004378028136,0.31653338003230014,0.267714335748893,0.2113846692680386,0.14566672504037514,0.06950185999862026,0.012491973615083767,0.00027241063958126594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
