Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,323.0,207.0,202.0,201.0,201.0,202.0,209.0,219.0,213.0,225.0,232.0,239.0,250.0,247.0,250.0,255.0,274.0,273.0,277.0,279.0,302.0,306.0,296.0,303.0
unmatched_applicants,334.0,204.0,206.0,201.0,201.0,201.0,210.0,209.0,215.0,230.0,236.0,236.0,243.0,252.0,253.0,256.0,274.0,274.0,273.0,269.0,302.0,300.0,303.0,300.0
unmatched_applicants,335.0,202.0,204.0,201.0,201.0,201.0,209.0,214.0,214.0,226.0,226.0,236.0,242.0,255.0,254.0,252.0,266.0,272.0,277.0,272.0,296.0,293.0,294.0,299.0
unmatched_applicants,331.0,206.0,204.0,202.0,201.0,201.0,206.0,217.0,212.0,215.0,227.0,240.0,245.0,249.0,253.0,253.0,270.0,269.0,267.0,271.0,298.0,296.0,304.0,310.0
unmatched_applicants,329.0,206.0,205.0,201.0,201.0,202.0,214.0,217.0,217.0,220.0,227.0,238.0,244.0,249.0,253.0,255.0,267.0,274.0,271.0,273.0,297.0,299.0,300.0,301.0
unmatched_applicants,318.0,206.0,202.0,201.0,201.0,201.0,202.0,222.0,216.0,229.0,231.0,234.0,246.0,253.0,251.0,253.0,266.0,275.0,282.0,275.0,305.0,298.0,294.0,312.0
unmatched_applicants,322.0,208.0,201.0,201.0,201.0,201.0,209.0,215.0,220.0,228.0,234.0,239.0,243.0,248.0,247.0,251.0,271.0,273.0,275.0,278.0,308.0,305.0,291.0,302.0
unmatched_applicants,331.0,205.0,202.0,201.0,201.0,201.0,205.0,215.0,213.0,225.0,231.0,237.0,243.0,246.0,249.0,256.0,272.0,274.0,277.0,271.0,306.0,304.0,292.0,304.0
unmatched_applicants,323.0,212.0,203.0,202.0,201.0,201.0,207.0,216.0,218.0,223.0,232.0,236.0,247.0,250.0,251.0,253.0,268.0,270.0,281.0,275.0,294.0,302.0,304.0,294.0
unmatched_applicants,327.0,204.0,205.0,201.0,201.0,202.0,204.0,212.0,219.0,221.0,231.0,241.0,244.0,243.0,249.0,254.0,270.0,278.0,275.0,268.0,306.0,306.0,295.0,307.0
unfilled_spots,122.0,6.0,1.0,0.0,0.0,1.0,8.0,18.0,12.0,24.0,31.0,38.0,49.0,46.0,49.0,54.0,73.0,72.0,76.0,78.0,101.0,105.0,95.0,102.0
unfilled_spots,133.0,3.0,5.0,0.0,0.0,0.0,9.0,8.0,14.0,29.0,35.0,35.0,42.0,51.0,52.0,55.0,73.0,73.0,72.0,68.0,101.0,99.0,102.0,99.0
