Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,2347.0,2008.0,1991.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,2005.0,2048.0,2065.0,2073.0,2147.0,2187.0,2231.0,2258.0,2334.0
unmatched_applicants,2357.0,1990.0,1999.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1980.0,1988.0,2010.0,2023.0,2046.0,2095.0,2128.0,2197.0,2222.0,2282.0,2338.0
unmatched_applicants,2365.0,2001.0,1982.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1984.0,1991.0,2005.0,2068.0,2031.0,2097.0,2118.0,2209.0,2238.0,2255.0,2305.0
unmatched_applicants,2374.0,1997.0,1989.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1989.0,2004.0,2046.0,2043.0,2112.0,2143.0,2171.0,2245.0,2285.0,2307.0
unmatched_applicants,2379.0,2005.0,1989.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1988.0,1980.0,1995.0,2011.0,2042.0,2051.0,2106.0,2149.0,2210.0,2210.0,2273.0,2323.0
unmatched_applicants,2317.0,1997.0,1992.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1988.0,1988.0,2029.0,2045.0,2050.0,2097.0,2136.0,2208.0,2260.0,2273.0,2308.0
unmatched_applicants,2352.0,2006.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1991.0,2023.0,2041.0,2053.0,2098.0,2137.0,2185.0,2227.0,2298.0,2304.0
unmatched_applicants,2338.0,1989.0,1995.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1980.0,1987.0,2006.0,2055.0,2036.0,2112.0,2159.0,2209.0,2219.0,2264.0,2303.0
unmatched_applicants,2347.0,2012.0,1996.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1980.0,1982.0,2025.0,2046.0,2046.0,2100.0,2144.0,2193.0,2246.0,2275.0,2317.0
unmatched_applicants,2374.0,2000.0,1997.0,1988.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1983.0,1988.0,1997.0,2024.0,2044.0,2088.0,2148.0,2199.0,2231.0,2249.0,2331.0
