Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,275.0,205.0,205.0,203.0,201.0,201.0,202.0,201.0,206.0,213.0,222.0,222.0,231.0,232.0,240.0,238.0,251.0,253.0,260.0,262.0,272.0,277.0
unmatched_applicants,273.0,205.0,203.0,201.0,201.0,201.0,204.0,208.0,204.0,208.0,221.0,225.0,232.0,234.0,244.0,242.0,258.0,251.0,257.0,255.0,264.0,271.0
unmatched_applicants,276.0,202.0,202.0,201.0,201.0,201.0,201.0,201.0,204.0,214.0,217.0,221.0,226.0,234.0,237.0,240.0,255.0,254.0,254.0,262.0,273.0,281.0
unmatched_applicants,271.0,203.0,204.0,201.0,201.0,201.0,202.0,201.0,209.0,220.0,220.0,225.0,232.0,234.0,238.0,242.0,251.0,257.0,252.0,265.0,280.0,276.0
unmatched_applicants,271.0,205.0,202.0,201.0,201.0,201.0,201.0,204.0,212.0,207.0,220.0,224.0,230.0,239.0,242.0,243.0,250.0,252.0,256.0,261.0,273.0,276.0
unmatched_applicants,277.0,203.0,203.0,201.0,201.0,201.0,201.0,204.0,204.0,209.0,223.0,228.0,234.0,237.0,236.0,245.0,259.0,249.0,258.0,257.0,275.0,277.0
unmatched_applicants,281.0,203.0,203.0,201.0,201.0,201.0,201.0,210.0,206.0,214.0,222.0,226.0,234.0,232.0,240.0,242.0,260.0,256.0,252.0,259.0,278.0,280.0
unmatched_applicants,282.0,205.0,203.0,201.0,201.0,201.0,201.0,204.0,207.0,214.0,223.0,228.0,236.0,232.0,235.0,246.0,251.0,259.0,254.0,264.0,272.0,279.0
unmatched_applicants,280.0,204.0,208.0,201.0,201.0,201.0,201.0,209.0,208.0,210.0,220.0,225.0,231.0,233.0,240.0,243.0,249.0,254.0,258.0,262.0,275.0,276.0
unmatched_applicants,273.0,203.0,201.0,205.0,201.0,203.0,206.0,206.0,206.0,212.0,218.0,225.0,232.0,246.0,244.0,240.0,251.0,259.0,256.0,258.0,279.0,274.0
unfilled_spots,74.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,12.0,21.0,21.0,30.0,31.0,39.0,37.0,50.0,52.0,59.0,61.0,71.0,76.0
unfilled_spots,72.0,4.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,20.0,24.0,31.0,33.0,43.0,41.0,57.0,50.0,56.0,54.0,63.0,70.0
unfilled_spots,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,16.0,20.0,25.0,33.0,36.0,39.0,54.0,53.0,53.0,61.0,72.0,80.0
unfilled_spots,70.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,19.0,19.0,24.0,31.0,33.0,37.0,41.0,50.0,56.0,51.0,64.0,79.0,75.0
unfilled_spots,70.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,6.0,19.0,23.0,29.0,38.0,41.0,42.0,49.0,51.0,55.0,60.0,72.0,75.0
unfilled_spots,76.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,22.0,27.0,33.0,36.0,35.0,44.0,58.0,48.0,57.0,56.0,74.0,76.0
unfilled_spots,80.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,13.0,21.0,25.0,33.0,31.0,39.0,41.0,59.0,55.0,51.0,58.0,77.0,79.0
unfilled_spots,81.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,13.0,22.0,27.0,35.0,31.0,34.0,45.0,50.0,58.0,53.0,63.0,71.0,78.0
unfilled_spots,79.0,3.0,7.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,19.0,24.0,30.0,32.0,39.0,42.0,48.0,53.0,57.0,61.0,74.0,75.0
unfilled_spots,72.0,2.0,0.0,4.0,0.0,2.0,5.0,5.0,5.0,11.0,17.0,24.0,31.0,45.0,43.0,39.0,50.0,58.0,55.0,57.0,78.0,73.0
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,159.81012658227849,99.10126582278481,46.0253164556962,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,165.126582278481,93.59493670886076,44.70886075949367,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,156.26582278481013,89.0632911392405,56.70886075949367,48.379746835443036,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,160.0506329113924,93.84810126582279,47.87341772151899,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,156.54430379746836,99.78481012658227,46.35443037974684,47.0126582278481,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,156.1139240506329,92.78481012658227,48.177215189873415,47.151898734177216,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,161.43037974683546,93.79746835443038,46.379746835443036,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,157.81012658227849,94.74683544303798,48.0,48.64556962025316,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
reviews_per_program,166.81012658227849,166.81012658227849,166.81012658227849,159.74683544303798,82.78481012658227,48.40506329113924,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254,128.8987341772152,136.48101265822785,144.0632911392405,151.64556962025316,159.22784810126583
