Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,79.0,77.0,77.0,81.0,83.0,81.0,85.0,83.0,83.0,81.0,84.0,87.0,88.0,92.0,91.0,90.0,96.0,93.0,96.0,95.0,98.0
unmatched_applicants,101.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,80.0,81.0,80.0,82.0,81.0,83.0,85.0,85.0,85.0,85.0,85.0,93.0,92.0,94.0,93.0,94.0,96.0,96.0,96.0
unmatched_applicants,98.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,81.0,83.0,84.0,86.0,83.0,84.0,85.0,84.0,86.0,90.0,89.0,92.0,94.0,92.0,95.0,100.0,94.0,98.0
unmatched_applicants,99.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,79.0,81.0,82.0,80.0,80.0,83.0,82.0,85.0,86.0,85.0,84.0,90.0,90.0,92.0,92.0,95.0,96.0,100.0,97.0,99.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,77.0,80.0,81.0,80.0,80.0,83.0,84.0,86.0,85.0,88.0,85.0,87.0,92.0,90.0,90.0,91.0,94.0,99.0,97.0,95.0
unmatched_applicants,96.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,77.0,78.0,80.0,82.0,82.0,84.0,85.0,85.0,84.0,84.0,86.0,85.0,86.0,87.0,90.0,92.0,94.0,97.0,97.0,94.0,98.0
unmatched_applicants,98.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,77.0,78.0,83.0,82.0,84.0,84.0,86.0,84.0,85.0,84.0,87.0,89.0,92.0,90.0,90.0,96.0,96.0,96.0,95.0
unmatched_applicants,98.0,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0,81.0,81.0,82.0,82.0,83.0,86.0,85.0,84.0,86.0,89.0,88.0,92.0,92.0,96.0,95.0,100.0,95.0,98.0
unmatched_applicants,99.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,78.0,80.0,80.0,83.0,84.0,85.0,83.0,84.0,85.0,84.0,87.0,87.0,93.0,94.0,92.0,94.0,97.0,96.0,97.0
unmatched_applicants,98.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,77.0,77.0,78.0,79.0,82.0,81.0,85.0,84.0,85.0,82.0,86.0,85.0,87.0,91.0,89.0,92.0,91.0,92.0,98.0,97.0,97.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,7.0,5.0,9.0,7.0,7.0,5.0,8.0,11.0,12.0,16.0,15.0,14.0,20.0,17.0,20.0,19.0,22.0
