Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unmatched_applicants,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.4419525065963
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.3047493403694
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.46437994722956
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.28232189973616
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.39182058047493
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.1042216358839
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.40633245382585
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.23614775725594
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.1741424802111
reviews_per_program,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.80211081794195,180.41952506596306
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993829065103363
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996497577491098
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995246712309347
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994246020163947
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996247404454748
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992244635873145
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999316193700643
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999316193700643
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994246020163947
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993745674091247
pct_interview_given_nosignal,0.9835750977759617,0.9794024200071716,0.9782947093962213,0.9730897203899364,0.9629910688226023,0.953456696437258,0.9314692662424844,0.8655069756581636
pct_interview_given_nosignal,0.9827505691436577,0.9813537696907028,0.9765434981417703,0.971700426128072,0.9659827213822895,0.9552468234973635,0.9277625357538964,0.8645729963224563
