Parameter,0,1,2,3,4,5
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,686.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,688.0,685.0,685.0,685.0
unmatched_applicants,685.0,685.0,685.0,689.0,685.0,685.0
unmatched_applicants,685.0,685.0,687.0,687.0,685.0,685.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,1.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,3.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,4.0,0.0,0.0
unfilled_spots,0.0,0.0,2.0,2.0,0.0,0.0
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
reviews_per_program,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438,77.11643835616438
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9455671447196871,0.9722946544980443,0.9941329856584094,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9491525423728814,0.9683833116036505,0.9902216427640157,1.0,1.0
