Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,970.0,976.0,979.0,985.0,985.0,984.0,988.0,994.0,1002.0,1002.0,1011.0,1020.0,1026.0,1024.0,1024.0,1025.0,1030.0,1040.0,1040.0,1051.0,1058.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,960.0,968.0,972.0,981.0,986.0,986.0,986.0,986.0,985.0,1001.0,1009.0,1010.0,1018.0,1025.0,1025.0,1024.0,1026.0,1028.0,1036.0,1042.0,1050.0,1055.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,964.0,970.0,973.0,978.0,988.0,987.0,985.0,986.0,996.0,995.0,1007.0,1010.0,1015.0,1023.0,1023.0,1026.0,1022.0,1026.0,1039.0,1037.0,1048.0,1055.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,971.0,973.0,979.0,985.0,985.0,985.0,987.0,990.0,992.0,1011.0,1013.0,1020.0,1025.0,1025.0,1025.0,1024.0,1026.0,1036.0,1047.0,1051.0,1056.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,962.0,970.0,975.0,981.0,985.0,985.0,988.0,987.0,986.0,998.0,1004.0,1016.0,1018.0,1023.0,1025.0,1023.0,1024.0,1026.0,1035.0,1047.0,1052.0,1058.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,969.0,979.0,978.0,986.0,986.0,988.0,985.0,988.0,992.0,1002.0,1011.0,1014.0,1026.0,1022.0,1025.0,1024.0,1024.0,1033.0,1038.0,1051.0,1058.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,965.0,973.0,973.0,978.0,986.0,984.0,986.0,986.0,991.0,991.0,1006.0,1012.0,1021.0,1025.0,1026.0,1024.0,1023.0,1024.0,1039.0,1047.0,1046.0,1058.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,961.0,970.0,974.0,982.0,986.0,984.0,989.0,985.0,991.0,998.0,1002.0,1014.0,1016.0,1025.0,1023.0,1023.0,1023.0,1025.0,1032.0,1043.0,1057.0,1059.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,959.0,971.0,973.0,983.0,984.0,987.0,984.0,985.0,990.0,989.0,1003.0,1011.0,1015.0,1025.0,1023.0,1026.0,1022.0,1027.0,1030.0,1042.0,1049.0,1058.0
unmatched_applicants,1063.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,957.0,958.0,961.0,972.0,977.0,982.0,986.0,985.0,983.0,986.0,985.0,999.0,1007.0,1009.0,1014.0,1025.0,1024.0,1025.0,1024.0,1027.0,1037.0,1043.0,1049.0,1059.0
unfilled_spots,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,19.0,22.0,28.0,28.0,27.0,31.0,37.0,45.0,45.0,54.0,63.0,69.0,67.0,67.0,68.0,73.0,83.0,83.0,94.0,101.0
unfilled_spots,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,15.0,24.0,29.0,29.0,29.0,29.0,28.0,44.0,52.0,53.0,61.0,68.0,68.0,67.0,69.0,71.0,79.0,85.0,93.0,98.0
