Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,6711.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6190.0,6202.0,6233.0,6274.0,6274.0,6353.0,6461.0,6560.0,6590.0,6655.0
unmatched_applicants,6724.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6199.0,6240.0,6289.0,6315.0,6361.0,6450.0,6557.0,6564.0,6655.0
unmatched_applicants,6743.0,6194.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6219.0,6251.0,6263.0,6348.0,6439.0,6540.0,6511.0,6644.0
unmatched_applicants,6749.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6214.0,6274.0,6282.0,6377.0,6456.0,6508.0,6532.0,6652.0
unmatched_applicants,6699.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6207.0,6269.0,6281.0,6328.0,6460.0,6563.0,6550.0,6635.0
unmatched_applicants,6728.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6282.0,6273.0,6345.0,6449.0,6566.0,6580.0,6644.0
unmatched_applicants,6707.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6212.0,6259.0,6276.0,6348.0,6435.0,6584.0,6519.0,6638.0
unmatched_applicants,6695.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6211.0,6281.0,6279.0,6335.0,6381.0,6557.0,6507.0,6663.0
unmatched_applicants,6711.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6195.0,6204.0,6263.0,6290.0,6372.0,6431.0,6519.0,6551.0,6645.0
unmatched_applicants,6733.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6206.0,6218.0,6277.0,6266.0,6325.0,6398.0,6531.0,6569.0,6618.0
unfilled_spots,521.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,43.0,84.0,84.0,163.0,271.0,370.0,400.0,465.0
unfilled_spots,534.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,99.0,125.0,171.0,260.0,367.0,374.0,465.0
unfilled_spots,553.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,61.0,73.0,158.0,249.0,350.0,321.0,454.0
unfilled_spots,559.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,84.0,92.0,187.0,266.0,318.0,342.0,462.0
unfilled_spots,509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,79.0,91.0,138.0,270.0,373.0,360.0,445.0
unfilled_spots,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,83.0,155.0,259.0,376.0,390.0,454.0
unfilled_spots,517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,69.0,86.0,158.0,245.0,394.0,329.0,448.0
