Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,893.0,844.0,844.0,844.0,844.0,847.0,848.0,875.0,877.0
unmatched_applicants,896.0,844.0,844.0,844.0,844.0,851.0,849.0,885.0,881.0
unmatched_applicants,891.0,844.0,844.0,844.0,844.0,844.0,854.0,881.0,875.0
unmatched_applicants,905.0,844.0,844.0,848.0,844.0,844.0,861.0,877.0,880.0
unmatched_applicants,904.0,847.0,845.0,850.0,844.0,847.0,861.0,884.0,875.0
unmatched_applicants,879.0,844.0,844.0,844.0,844.0,844.0,859.0,870.0,881.0
unmatched_applicants,894.0,845.0,844.0,844.0,844.0,845.0,858.0,882.0,872.0
unmatched_applicants,897.0,844.0,844.0,844.0,844.0,846.0,867.0,877.0,868.0
unmatched_applicants,900.0,844.0,844.0,845.0,844.0,846.0,853.0,869.0,876.0
unmatched_applicants,897.0,845.0,844.0,844.0,844.0,846.0,855.0,871.0,879.0
unfilled_spots,49.0,0.0,0.0,0.0,0.0,3.0,4.0,31.0,33.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,7.0,5.0,41.0,37.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,31.0
unfilled_spots,61.0,0.0,0.0,4.0,0.0,0.0,17.0,33.0,36.0
unfilled_spots,60.0,3.0,1.0,6.0,0.0,3.0,17.0,40.0,31.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,37.0
unfilled_spots,50.0,1.0,0.0,0.0,0.0,1.0,14.0,38.0,28.0
unfilled_spots,53.0,0.0,0.0,0.0,0.0,2.0,23.0,33.0,24.0
unfilled_spots,56.0,0.0,0.0,1.0,0.0,2.0,9.0,25.0,32.0
unfilled_spots,53.0,1.0,0.0,0.0,0.0,2.0,11.0,27.0,35.0
reviews_per_program,100.52830188679245,100.52830188679245,92.42767295597484,48.088050314465406,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,92.88679245283019,49.42767295597484,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,93.77987421383648,47.094339622641506,45.0503144654088,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,95.1006289308176,47.36477987421384,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,92.48427672955975,48.9811320754717,45.069182389937104,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,90.28930817610063,49.081761006289305,45.0251572327044,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
