Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,273.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,252.0,254.0,258.0,258.0,262.0,263.0,263.0,266.0,267.0,268.0
unmatched_applicants,273.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,248.0,251.0,254.0,257.0,257.0,263.0,263.0,263.0,264.0,267.0,270.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,249.0,251.0,255.0,256.0,260.0,262.0,262.0,263.0,265.0,270.0,269.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,251.0,254.0,257.0,259.0,262.0,262.0,264.0,265.0,266.0,270.0
unmatched_applicants,273.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,249.0,248.0,252.0,255.0,259.0,264.0,264.0,264.0,262.0,265.0,270.0
unmatched_applicants,275.0,247.0,247.0,248.0,247.0,247.0,247.0,249.0,249.0,250.0,253.0,256.0,260.0,262.0,264.0,264.0,266.0,267.0,271.0
unmatched_applicants,272.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,251.0,252.0,256.0,258.0,261.0,261.0,262.0,264.0,266.0,269.0
unmatched_applicants,272.0,247.0,247.0,247.0,248.0,247.0,248.0,249.0,249.0,252.0,252.0,256.0,258.0,262.0,262.0,263.0,263.0,270.0,269.0
unmatched_applicants,274.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,251.0,254.0,256.0,259.0,262.0,262.0,263.0,265.0,267.0,269.0
unmatched_applicants,273.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,250.0,250.0,254.0,256.0,260.0,262.0,262.0,262.0,267.0,267.0,271.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,11.0,11.0,15.0,16.0,16.0,19.0,20.0,21.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,7.0,10.0,10.0,16.0,16.0,16.0,17.0,20.0,23.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,9.0,13.0,15.0,15.0,16.0,18.0,23.0,22.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,12.0,15.0,15.0,17.0,18.0,19.0,23.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,8.0,12.0,17.0,17.0,17.0,15.0,18.0,23.0
unfilled_spots,28.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,9.0,13.0,15.0,17.0,17.0,19.0,20.0,24.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,9.0,11.0,14.0,14.0,15.0,17.0,19.0,22.0
unfilled_spots,25.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,5.0,9.0,11.0,15.0,15.0,16.0,16.0,23.0,22.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,9.0,12.0,15.0,15.0,16.0,18.0,20.0,22.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,7.0,9.0,13.0,15.0,15.0,15.0,20.0,20.0,24.0
reviews_per_program,210.40740740740742,60.111111111111114,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334
