Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unmatched_applicants,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,273.3305084745763,181.55084745762713,154.0084745762712,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,267.97457627118644,182.83474576271186,156.14406779661016,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,269.9830508474576,177.74576271186442,154.45338983050848,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,276.114406779661,176.71610169491527,155.66101694915255,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,270.52542372881356,178.4449152542373,156.35593220338984,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,271.385593220339,182.5677966101695,154.59745762711864,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,274.1906779661017,181.98305084745763,153.9406779661017,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,270.77966101694915,175.52542372881356,153.97033898305085,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.15677966101697,272.1864406779661,185.35169491525423,153.95338983050848,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
reviews_per_program,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,284.89830508474574,268.50847457627117,177.70338983050848,155.16101694915255,175.32203389830508,197.23728813559322,219.15254237288136,241.0677966101695,262.9830508474576
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9967904098994587,0.9398362980149523,0.8219257540603249,0.7192575406032483,0.6393400360917763,0.5754060324825986,0.5230963931659988,0.4795050270688322
