Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,584.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,545.0,550.0,545.0,549.0,546.0,551.0,566.0,573.0,570.0
unmatched_applicants,578.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,544.0,542.0,542.0,546.0,546.0,551.0,550.0,550.0,557.0,559.0,568.0,579.0
unmatched_applicants,584.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,549.0,549.0,550.0,552.0,554.0,560.0,566.0,577.0
unmatched_applicants,586.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,542.0,543.0,542.0,543.0,546.0,547.0,549.0,559.0,561.0,571.0,580.0
unmatched_applicants,582.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,546.0,546.0,546.0,549.0,554.0,552.0,555.0,566.0,573.0,575.0
unmatched_applicants,583.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,546.0,542.0,547.0,547.0,546.0,557.0,554.0,562.0,576.0
unmatched_applicants,579.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,542.0,542.0,546.0,543.0,549.0,550.0,552.0,554.0,558.0,573.0,575.0
unmatched_applicants,584.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,543.0,549.0,547.0,546.0,556.0,557.0,560.0,569.0,574.0
unmatched_applicants,585.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,546.0,546.0,546.0,546.0,548.0,555.0,568.0,567.0,573.0
unmatched_applicants,585.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,545.0,544.0,546.0,549.0,546.0,550.0,560.0,568.0,579.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,3.0,7.0,4.0,9.0,24.0,31.0,28.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,9.0,8.0,8.0,15.0,17.0,26.0,37.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,8.0,10.0,12.0,18.0,24.0,35.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,17.0,19.0,29.0,38.0
unfilled_spots,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,12.0,10.0,13.0,24.0,31.0,33.0
unfilled_spots,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,5.0,4.0,15.0,12.0,20.0,34.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,7.0,8.0,10.0,12.0,16.0,31.0,33.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,4.0,14.0,15.0,18.0,27.0,32.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,6.0,13.0,26.0,25.0,31.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,7.0,4.0,8.0,18.0,26.0,37.0
