Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,78.0,79.0,79.0,82.0,83.0,83.0,83.0,85.0,85.0,85.0,88.0,88.0,92.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0,77.0,79.0,79.0,80.0,80.0,83.0,84.0,84.0,85.0,84.0,88.0,87.0,86.0,89.0,89.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,76.0,78.0,79.0,81.0,80.0,84.0,85.0,85.0,84.0,88.0,87.0,86.0,87.0,93.0
unmatched_applicants,94.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,80.0,79.0,82.0,80.0,83.0,85.0,86.0,87.0,85.0,85.0,86.0,90.0,91.0
unmatched_applicants,92.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,79.0,79.0,80.0,82.0,81.0,82.0,83.0,84.0,87.0,85.0,86.0,85.0,86.0,89.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,80.0,79.0,79.0,81.0,80.0,82.0,84.0,86.0,86.0,85.0,88.0,85.0,86.0,91.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,79.0,77.0,78.0,79.0,81.0,82.0,84.0,83.0,85.0,88.0,86.0,88.0,87.0,89.0,90.0
unmatched_applicants,90.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,80.0,79.0,82.0,82.0,84.0,85.0,87.0,85.0,85.0,86.0,90.0,89.0
unmatched_applicants,93.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,81.0,80.0,84.0,81.0,83.0,85.0,85.0,85.0,86.0,87.0,85.0,91.0
unmatched_applicants,91.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,82.0,80.0,81.0,85.0,80.0,81.0,83.0,87.0,85.0,85.0,87.0,90.0,91.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,12.0,12.0,16.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,7.0,8.0,8.0,9.0,8.0,12.0,11.0,10.0,13.0,13.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,8.0,12.0,11.0,10.0,11.0,17.0
unfilled_spots,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,6.0,4.0,7.0,9.0,10.0,11.0,9.0,9.0,10.0,14.0,15.0
unfilled_spots,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,6.0,5.0,6.0,7.0,8.0,11.0,9.0,10.0,9.0,10.0,13.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,6.0,8.0,10.0,10.0,9.0,12.0,9.0,10.0,15.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,5.0,6.0,8.0,7.0,9.0,12.0,10.0,12.0,11.0,13.0,14.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,6.0,6.0,8.0,9.0,11.0,9.0,9.0,10.0,14.0,13.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,8.0,5.0,7.0,9.0,9.0,9.0,10.0,11.0,9.0,15.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,4.0,5.0,9.0,4.0,5.0,7.0,11.0,9.0,9.0,11.0,14.0,15.0
reviews_per_program,84.5,84.5,73.05,53.45,43.1,29.275,25.55,24.9,28.5,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,74.65,57.25,37.725,30.475,28.0,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,79.525,52.4,39.15,27.0,24.55,23.775,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,75.45,55.2,41.925,38.2,23.975,31.1,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,74.95,52.2,34.1,28.975,21.9,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,77.45,51.325,39.825,33.2,25.95,25.325,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,76.925,60.35,39.6,35.85,24.075,24.85,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,75.925,48.925,38.975,33.575,25.6,25.2,27.2,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,71.525,52.325,36.5,33.975,25.9,24.875,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
reviews_per_program,84.5,84.5,74.525,50.8,34.825,32.7,29.875,22.75,27.225,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25,71.5,74.75,78.0,81.25
pct_interview_given_signal,0.0,1.0,0.9807692307692307,0.9,0.7980769230769231,0.696923076923077,0.6089743589743589,0.5307692307692308,0.46442307692307694,0.4153846153846154,0.37384615384615383,0.33986013986013985,0.31153846153846154,0.2875739644970414,0.26703296703296703,0.24923076923076923,0.23365384615384616,0.21990950226244343,0.2076923076923077,0.19676113360323888,0.18692307692307691,0.17802197802197803,0.16993006993006993,0.1625418060200669,0.15576923076923077,0.14953846153846154
pct_interview_given_signal,0.0,1.0,0.9884615384615385,0.9179487179487179,0.7653846153846153,0.6938461538461539,0.6141025641025641,0.5340659340659341,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.33986013986013985,0.31153846153846154,0.2875739644970414,0.26703296703296703,0.24923076923076923,0.23365384615384616,0.21990950226244343,0.2076923076923077,0.19676113360323888,0.18692307692307691,0.17802197802197803,0.16993006993006993,0.1625418060200669,0.15576923076923077,0.14953846153846154
pct_interview_given_signal,0.0,1.0,0.9884615384615385,0.8846153846153846,0.7788461538461539,0.7169230769230769,0.6153846153846154,0.5318681318681319,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.33986013986013985,0.31153846153846154,0.2875739644970414,0.26703296703296703,0.24923076923076923,0.23365384615384616,0.21990950226244343,0.2076923076923077,0.19676113360323888,0.18692307692307691,0.17802197802197803,0.16993006993006993,0.1625418060200669,0.15576923076923077,0.14953846153846154
pct_interview_given_signal,0.0,1.0,0.9923076923076923,0.8871794871794871,0.8115384615384615,0.6861538461538461,0.617948717948718,0.5263736263736264,0.4673076923076923,0.4153846153846154,0.37384615384615383,0.33986013986013985,0.31153846153846154,0.2875739644970414,0.26703296703296703,0.24923076923076923,0.23365384615384616,0.21990950226244343,0.2076923076923077,0.19676113360323888,0.18692307692307691,0.17802197802197803,0.16993006993006993,0.1625418060200669,0.15576923076923077,0.14953846153846154
