Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,344.0,210.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,210.0,212.0,211.0,216.0,220.0,221.0,225.0,229.0,235.0,237.0,236.0,244.0,250.0,260.0,265.0,281.0,290.0,295.0,301.0,313.0,315.0,325.0,328.0,334.0,338.0
unmatched_applicants,344.0,211.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,204.0,205.0,211.0,210.0,216.0,226.0,226.0,230.0,233.0,235.0,241.0,240.0,247.0,249.0,254.0,276.0,282.0,282.0,294.0,305.0,314.0,319.0,319.0,329.0,331.0,339.0
unmatched_applicants,346.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,209.0,211.0,216.0,220.0,226.0,226.0,229.0,237.0,240.0,243.0,246.0,249.0,265.0,270.0,276.0,289.0,298.0,306.0,315.0,317.0,323.0,328.0,334.0,339.0
unmatched_applicants,347.0,210.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,211.0,213.0,214.0,217.0,228.0,224.0,231.0,235.0,237.0,244.0,249.0,244.0,254.0,268.0,279.0,292.0,293.0,307.0,312.0,318.0,322.0,330.0,333.0,337.0
unmatched_applicants,345.0,210.0,206.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,206.0,211.0,211.0,216.0,222.0,225.0,229.0,229.0,235.0,237.0,241.0,244.0,249.0,260.0,269.0,280.0,286.0,297.0,307.0,312.0,319.0,320.0,325.0,335.0,333.0
unmatched_applicants,347.0,208.0,204.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,210.0,212.0,220.0,220.0,226.0,229.0,233.0,234.0,240.0,240.0,244.0,251.0,257.0,276.0,279.0,289.0,298.0,302.0,310.0,320.0,327.0,329.0,332.0,338.0
unmatched_applicants,344.0,208.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,204.0,212.0,209.0,213.0,223.0,226.0,225.0,229.0,237.0,237.0,237.0,244.0,248.0,263.0,267.0,276.0,286.0,297.0,306.0,312.0,318.0,321.0,328.0,335.0,337.0
unmatched_applicants,344.0,205.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,213.0,216.0,215.0,220.0,227.0,226.0,227.0,238.0,239.0,239.0,244.0,250.0,252.0,269.0,283.0,289.0,293.0,302.0,312.0,316.0,322.0,328.0,333.0,337.0
unmatched_applicants,344.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,210.0,210.0,217.0,222.0,226.0,230.0,232.0,236.0,239.0,238.0,244.0,248.0,255.0,271.0,283.0,289.0,299.0,304.0,311.0,316.0,320.0,329.0,332.0,337.0
unmatched_applicants,346.0,212.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,207.0,209.0,220.0,222.0,227.0,231.0,233.0,232.0,239.0,237.0,244.0,250.0,258.0,268.0,285.0,296.0,296.0,308.0,311.0,316.0,325.0,329.0,333.0,338.0
