Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,3318.0,2049.0,2019.0,2004.0,1980.0,1980.0,1985.0,1998.0,2017.0,2063.0,2144.0,2226.0,2278.0,2341.0,2385.0,2462.0,2572.0,2596.0,2636.0,2664.0,2785.0,2799.0,2815.0,2837.0,3005.0,3031.0,3035.0,3057.0,3334.0,3337.0
unmatched_applicants,3339.0,2045.0,2047.0,2004.0,1980.0,1980.0,1986.0,2010.0,2020.0,2072.0,2135.0,2207.0,2306.0,2352.0,2402.0,2456.0,2550.0,2597.0,2609.0,2652.0,2787.0,2783.0,2825.0,2833.0,3046.0,3089.0,3059.0,3041.0,3313.0,3309.0
unmatched_applicants,3284.0,2061.0,2038.0,1992.0,1980.0,1980.0,1983.0,2003.0,2005.0,2059.0,2142.0,2224.0,2288.0,2351.0,2416.0,2456.0,2553.0,2582.0,2618.0,2656.0,2775.0,2796.0,2810.0,2849.0,3025.0,3075.0,3038.0,3065.0,3307.0,3328.0
unmatched_applicants,3353.0,2079.0,2020.0,2000.0,1980.0,1980.0,1985.0,1995.0,2018.0,2050.0,2153.0,2227.0,2285.0,2310.0,2389.0,2493.0,2570.0,2598.0,2623.0,2644.0,2780.0,2791.0,2793.0,2819.0,3031.0,3047.0,3051.0,3027.0,3301.0,3317.0
unmatched_applicants,3331.0,2048.0,2029.0,1999.0,1980.0,1980.0,1982.0,2009.0,2004.0,2063.0,2159.0,2220.0,2288.0,2323.0,2399.0,2464.0,2550.0,2570.0,2627.0,2652.0,2783.0,2779.0,2821.0,2833.0,3030.0,3053.0,3060.0,3055.0,3325.0,3325.0
unmatched_applicants,3326.0,2044.0,2024.0,1997.0,1980.0,1980.0,1984.0,2015.0,2010.0,2052.0,2155.0,2217.0,2277.0,2332.0,2427.0,2456.0,2550.0,2581.0,2627.0,2659.0,2787.0,2795.0,2826.0,2843.0,3077.0,3062.0,3070.0,3020.0,3332.0,3343.0
unmatched_applicants,3335.0,2065.0,2049.0,2002.0,1980.0,1980.0,1980.0,2004.0,2008.0,2076.0,2122.0,2211.0,2274.0,2360.0,2418.0,2457.0,2535.0,2571.0,2606.0,2647.0,2783.0,2794.0,2830.0,2805.0,3053.0,3067.0,3020.0,3041.0,3324.0,3341.0
unmatched_applicants,3366.0,2043.0,2022.0,1995.0,1980.0,1980.0,1980.0,1998.0,2015.0,2067.0,2150.0,2222.0,2293.0,2353.0,2409.0,2457.0,2553.0,2608.0,2620.0,2660.0,2786.0,2798.0,2851.0,2852.0,3009.0,3078.0,3047.0,3068.0,3354.0,3285.0
unmatched_applicants,3342.0,2061.0,2040.0,1986.0,1980.0,1980.0,1982.0,2004.0,2012.0,2050.0,2140.0,2231.0,2263.0,2360.0,2422.0,2474.0,2562.0,2592.0,2620.0,2649.0,2794.0,2766.0,2834.0,2811.0,3057.0,3072.0,3040.0,3053.0,3296.0,3309.0
unmatched_applicants,3315.0,2063.0,2020.0,1999.0,1980.0,1980.0,1984.0,2001.0,2004.0,2055.0,2131.0,2231.0,2256.0,2334.0,2407.0,2454.0,2574.0,2588.0,2619.0,2652.0,2780.0,2779.0,2787.0,2832.0,3043.0,3018.0,3069.0,3035.0,3313.0,3325.0
unfilled_spots,1338.0,69.0,39.0,24.0,0.0,0.0,5.0,18.0,37.0,83.0,164.0,246.0,298.0,361.0,405.0,482.0,592.0,616.0,656.0,684.0,805.0,819.0,835.0,857.0,1025.0,1051.0,1055.0,1077.0,1354.0,1357.0
unfilled_spots,1359.0,65.0,67.0,24.0,0.0,0.0,6.0,30.0,40.0,92.0,155.0,227.0,326.0,372.0,422.0,476.0,570.0,617.0,629.0,672.0,807.0,803.0,845.0,853.0,1066.0,1109.0,1079.0,1061.0,1333.0,1329.0
unfilled_spots,1304.0,81.0,58.0,12.0,0.0,0.0,3.0,23.0,25.0,79.0,162.0,244.0,308.0,371.0,436.0,476.0,573.0,602.0,638.0,676.0,795.0,816.0,830.0,869.0,1045.0,1095.0,1058.0,1085.0,1327.0,1348.0
unfilled_spots,1373.0,99.0,40.0,20.0,0.0,0.0,5.0,15.0,38.0,70.0,173.0,247.0,305.0,330.0,409.0,513.0,590.0,618.0,643.0,664.0,800.0,811.0,813.0,839.0,1051.0,1067.0,1071.0,1047.0,1321.0,1337.0
unfilled_spots,1351.0,68.0,49.0,19.0,0.0,0.0,2.0,29.0,24.0,83.0,179.0,240.0,308.0,343.0,419.0,484.0,570.0,590.0,647.0,672.0,803.0,799.0,841.0,853.0,1050.0,1073.0,1080.0,1075.0,1345.0,1345.0
