Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,588.0,562.0,562.0,562.0,562.0,562.0,566.0,570.0,571.0,575.0,576.0
unmatched_applicants,589.0,562.0,562.0,562.0,562.0,562.0,564.0,571.0,567.0,569.0,577.0
unmatched_applicants,590.0,562.0,562.0,562.0,564.0,563.0,566.0,568.0,572.0,571.0,580.0
unmatched_applicants,587.0,562.0,562.0,562.0,562.0,565.0,568.0,566.0,570.0,572.0,577.0
unmatched_applicants,590.0,562.0,562.0,562.0,562.0,562.0,566.0,569.0,570.0,573.0,575.0
unmatched_applicants,585.0,562.0,562.0,562.0,562.0,565.0,562.0,569.0,573.0,577.0,579.0
unmatched_applicants,590.0,562.0,562.0,562.0,562.0,562.0,562.0,569.0,572.0,574.0,579.0
unmatched_applicants,590.0,562.0,562.0,562.0,562.0,562.0,564.0,567.0,572.0,570.0,572.0
unmatched_applicants,582.0,562.0,562.0,562.0,562.0,563.0,566.0,570.0,569.0,573.0,577.0
unmatched_applicants,587.0,562.0,562.0,562.0,562.0,562.0,568.0,568.0,574.0,575.0,575.0
unfilled_spots,26.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,13.0,14.0
unfilled_spots,27.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,5.0,7.0,15.0
unfilled_spots,28.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,10.0,9.0,18.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,8.0,10.0,15.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,11.0,13.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,11.0,15.0,17.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,12.0,17.0
unfilled_spots,28.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,8.0,10.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,7.0,11.0,15.0
unfilled_spots,25.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,13.0,13.0
reviews_per_program,184.83636363636364,181.6,37.03636363636364,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,166.01818181818183,33.85454545454545,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,169.36363636363637,31.181818181818183,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,172.94545454545454,34.6,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,169.72727272727272,31.636363636363637,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,178.87272727272727,28.436363636363637,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,176.1090909090909,40.03636363636364,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,175.3272727272727,31.763636363636362,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,169.5090909090909,40.25454545454546,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
reviews_per_program,184.83636363636364,175.03636363636363,34.018181818181816,42.654545454545456,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182
pct_interview_given_signal,0.0,0.9974424552429667,0.7014066496163683,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9974424552429667,0.7014066496163683,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9961636828644501,0.7014066496163683,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9846547314578005,0.6975703324808185,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9859335038363172,0.7020460358056266,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9936061381074168,0.7033248081841432,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9961636828644501,0.698849104859335,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9936061381074168,0.7020460358056266,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9872122762148338,0.6950127877237852,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_signal,0.0,0.9948849104859335,0.698849104859335,0.46888320545609546,0.3516624040920716,0.2813299232736573,0.23444160272804773,0.2009499451954695,0.1758312020460358,0.1562944018186985,0.14066496163682865
pct_interview_given_nosignal,0.10820381664371434,0.03410059676044331,0.00034875610323180655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10820381664371434,0.03410059676044331,0.00034875610323180655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10820381664371434,0.03420716112531969,0.00034875610323180655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10820381664371434,0.03516624040920716,0.0010462683096954196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.10820381664371434,0.03505967604433077,0.00023250406882120437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
