Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,980.0,597.0,584.0,568.0,566.0,575.0,593.0,611.0,646.0,656.0,681.0,710.0,753.0,762.0,772.0,768.0,829.0,843.0,869.0,862.0,951.0,961.0
unmatched_applicants,969.0,609.0,597.0,580.0,564.0,567.0,589.0,617.0,632.0,664.0,691.0,709.0,759.0,755.0,777.0,790.0,839.0,868.0,873.0,868.0,947.0,982.0
unmatched_applicants,947.0,603.0,589.0,576.0,565.0,577.0,581.0,611.0,635.0,665.0,695.0,713.0,755.0,769.0,782.0,793.0,848.0,841.0,853.0,872.0,963.0,990.0
unmatched_applicants,970.0,604.0,584.0,572.0,566.0,568.0,593.0,621.0,628.0,674.0,682.0,714.0,750.0,769.0,787.0,787.0,863.0,854.0,847.0,865.0,961.0,967.0
unmatched_applicants,962.0,603.0,587.0,577.0,565.0,564.0,591.0,616.0,627.0,667.0,688.0,711.0,747.0,775.0,767.0,779.0,877.0,858.0,854.0,863.0,949.0,960.0
unmatched_applicants,989.0,599.0,578.0,572.0,566.0,572.0,588.0,614.0,645.0,672.0,696.0,711.0,756.0,755.0,782.0,790.0,855.0,854.0,862.0,869.0,978.0,972.0
unmatched_applicants,988.0,604.0,594.0,574.0,564.0,567.0,603.0,620.0,634.0,669.0,700.0,705.0,759.0,761.0,783.0,789.0,847.0,860.0,863.0,888.0,962.0,959.0
unmatched_applicants,950.0,598.0,584.0,577.0,564.0,575.0,584.0,620.0,625.0,668.0,694.0,711.0,749.0,759.0,784.0,790.0,844.0,842.0,858.0,886.0,970.0,978.0
unmatched_applicants,978.0,605.0,589.0,578.0,570.0,566.0,596.0,614.0,633.0,660.0,699.0,694.0,741.0,752.0,774.0,794.0,852.0,857.0,865.0,860.0,983.0,954.0
unmatched_applicants,963.0,603.0,593.0,573.0,564.0,567.0,587.0,609.0,646.0,667.0,694.0,704.0,757.0,770.0,769.0,782.0,845.0,866.0,858.0,852.0,935.0,955.0
unfilled_spots,416.0,33.0,20.0,4.0,2.0,11.0,29.0,47.0,82.0,92.0,117.0,146.0,189.0,198.0,208.0,204.0,265.0,279.0,305.0,298.0,387.0,397.0
unfilled_spots,405.0,45.0,33.0,16.0,0.0,3.0,25.0,53.0,68.0,100.0,127.0,145.0,195.0,191.0,213.0,226.0,275.0,304.0,309.0,304.0,383.0,418.0
unfilled_spots,383.0,39.0,25.0,12.0,1.0,13.0,17.0,47.0,71.0,101.0,131.0,149.0,191.0,205.0,218.0,229.0,284.0,277.0,289.0,308.0,399.0,426.0
unfilled_spots,406.0,40.0,20.0,8.0,2.0,4.0,29.0,57.0,64.0,110.0,118.0,150.0,186.0,205.0,223.0,223.0,299.0,290.0,283.0,301.0,397.0,403.0
unfilled_spots,398.0,39.0,23.0,13.0,1.0,0.0,27.0,52.0,63.0,103.0,124.0,147.0,183.0,211.0,203.0,215.0,313.0,294.0,290.0,299.0,385.0,396.0
unfilled_spots,425.0,35.0,14.0,8.0,2.0,8.0,24.0,50.0,81.0,108.0,132.0,147.0,192.0,191.0,218.0,226.0,291.0,290.0,298.0,305.0,414.0,408.0
unfilled_spots,424.0,40.0,30.0,10.0,0.0,3.0,39.0,56.0,70.0,105.0,136.0,141.0,195.0,197.0,219.0,225.0,283.0,296.0,299.0,324.0,398.0,395.0
unfilled_spots,386.0,34.0,20.0,13.0,0.0,11.0,20.0,56.0,61.0,104.0,130.0,147.0,185.0,195.0,220.0,226.0,280.0,278.0,294.0,322.0,406.0,414.0
unfilled_spots,414.0,41.0,25.0,14.0,6.0,2.0,32.0,50.0,69.0,96.0,135.0,130.0,177.0,188.0,210.0,230.0,288.0,293.0,301.0,296.0,419.0,390.0
unfilled_spots,399.0,39.0,29.0,9.0,0.0,3.0,23.0,45.0,82.0,103.0,130.0,140.0,193.0,206.0,205.0,218.0,281.0,302.0,294.0,288.0,371.0,391.0
reviews_per_program,160.4135593220339,160.4135593220339,159.39661016949154,135.75254237288135,68.13898305084746,44.166101694915255,44.186440677966104,51.0406779661017,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051
reviews_per_program,160.4135593220339,160.4135593220339,160.4135593220339,133.97966101694917,70.04745762711865,43.7864406779661,43.74915254237288,51.0406779661017,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051
reviews_per_program,160.4135593220339,160.4135593220339,158.37627118644068,133.5864406779661,69.63050847457627,44.02033898305085,43.74915254237288,51.0406779661017,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051
reviews_per_program,160.4135593220339,160.4135593220339,159.95593220338984,137.73559322033898,69.70847457627119,45.5864406779661,44.10508474576271,51.0406779661017,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051
reviews_per_program,160.4135593220339,160.4135593220339,159.41016949152544,130.3728813559322,73.24745762711865,42.24067796610169,44.55593220338983,51.0406779661017,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051
