Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,79.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0
unmatched_applicants,79.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
reviews_per_program,52.0,52.0,52.0,51.3,47.775,36.125,33.7,33.075,33.1,33.2,32.5,35.75,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,50.725,46.45,37.55,31.025,34.55,33.775,33.375,34.675,35.75,39.0,42.925,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,48.275,36.95,32.85,33.5,34.025,32.175,34.6,35.75,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,51.35,43.4,35.625,31.7,32.8,33.15,31.35,34.25,35.75,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,43.55,36.75,31.675,32.6,31.15,33.075,33.575,35.75,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,50.6,41.975,34.5,32.125,34.8,33.525,32.85,34.55,35.75,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,46.775,35.7,31.8,32.9,33.45,33.325,33.85,36.575,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,48.875,33.5,32.725,31.55,34.95,31.5,33.65,35.75,39.525,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,42.15,39.275,32.3,32.225,32.975,32.9,35.35,36.0,39.0,42.25,45.5,48.75
reviews_per_program,52.0,52.0,52.0,52.0,41.95,35.975,35.825,34.0,33.925,34.375,35.175,36.05,39.0,42.25,45.5,48.75
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9692307692307692,0.8923076923076924,0.8525641025641025,0.7912087912087912,0.7096153846153846,0.6692307692307692,0.6230769230769231,0.5664335664335665,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9769230769230769,0.9446153846153846,0.85,0.7769230769230769,0.7086538461538462,0.6709401709401709,0.6115384615384616,0.5664335664335665,0.5192307692307693,0.47869822485207103,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9846153846153847,0.8923076923076924,0.8333333333333334,0.7670329670329671,0.7365384615384616,0.6786324786324787,0.6146153846153846,0.5664335664335665,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9788461538461538,0.9323076923076923,0.8243589743589743,0.778021978021978,0.725,0.676923076923077,0.6153846153846154,0.5664335664335665,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9788461538461538,0.8969230769230769,0.8474358974358974,0.7813186813186813,0.7298076923076923,0.6743589743589744,0.6192307692307693,0.5664335664335665,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,0.9948717948717949,0.95,0.92,0.85,0.7868131868131868,0.7163461538461539,0.67008547008547,0.6176923076923077,0.5664335664335665,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9596153846153846,0.9107692307692308,0.8512820512820513,0.7912087912087912,0.7182692307692308,0.6692307692307692,0.62,0.5636363636363636,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9846153846153847,0.9261538461538461,0.8371794871794872,0.789010989010989,0.6961538461538461,0.6811965811965812,0.6207692307692307,0.5664335664335665,0.517948717948718,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9730769230769231,0.943076923076923,0.8358974358974359,0.7835164835164835,0.7192307692307692,0.676923076923077,0.6123076923076923,0.5650349650349651,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9634615384615385,0.9107692307692308,0.8538461538461538,0.7769230769230769,0.7307692307692307,0.6538461538461539,0.6123076923076923,0.5657342657342658,0.5192307692307693,0.47928994082840237,0.44505494505494503,0.4153846153846154
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.24911242603550296,0.19615384615384615,0.16083916083916083,0.11153846153846154,0.07692307692307693,0.06923076923076923,0.02967032967032967,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.24911242603550296,0.1935897435897436,0.13706293706293707,0.11307692307692307,0.08803418803418804,0.07019230769230769,0.027472527472527472,0.019230769230769232,0.0,0.0,0.002564102564102564,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.2485207100591716,0.191025641025641,0.16083916083916083,0.12307692307692308,0.09572649572649573,0.04230769230769231,0.017582417582417582,0.014102564102564103,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.24911242603550296,0.19294871794871796,0.14265734265734265,0.12846153846153846,0.08717948717948718,0.05384615384615385,0.01978021978021978,0.01282051282051282,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.2485207100591716,0.19294871794871796,0.15874125874125875,0.11461538461538462,0.08461538461538462,0.04903846153846154,0.023076923076923078,0.00641025641025641,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.24970414201183433,0.20256410256410257,0.14825174825174825,0.11307692307692307,0.08034188034188035,0.0625,0.02857142857142857,0.008974358974358974,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3894230769230769,0.3487179487179487,0.3021978021978022,0.2485207100591716,0.19935897435897437,0.15244755244755245,0.1123076923076923,0.07692307692307693,0.06057692307692308,0.02967032967032967,0.005128205128205128,0.006153846153846154,0.0,0.0,0.0,0.0
