Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,1489.0,885.0,891.0,868.0,863.0,863.0,895.0,983.0,990.0,1083.0,1132.0,1180.0,1262.0,1304.0,1292.0,1312.0,1437.0,1448.0,1450.0
unmatched_applicants,1451.0,896.0,887.0,881.0,863.0,871.0,923.0,995.0,1030.0,1089.0,1135.0,1207.0,1251.0,1294.0,1302.0,1330.0,1441.0,1452.0,1461.0
unmatched_applicants,1472.0,901.0,892.0,882.0,863.0,873.0,892.0,979.0,1006.0,1104.0,1140.0,1187.0,1251.0,1300.0,1317.0,1332.0,1437.0,1422.0,1463.0
unmatched_applicants,1452.0,881.0,893.0,880.0,863.0,868.0,917.0,997.0,1028.0,1087.0,1146.0,1197.0,1270.0,1263.0,1306.0,1329.0,1432.0,1454.0,1487.0
unmatched_applicants,1487.0,882.0,901.0,878.0,863.0,863.0,912.0,987.0,1019.0,1060.0,1144.0,1194.0,1265.0,1296.0,1287.0,1342.0,1428.0,1454.0,1462.0
unmatched_applicants,1464.0,885.0,910.0,881.0,863.0,868.0,915.0,964.0,1026.0,1065.0,1152.0,1189.0,1273.0,1293.0,1308.0,1324.0,1451.0,1426.0,1456.0
unmatched_applicants,1471.0,885.0,888.0,872.0,863.0,866.0,916.0,960.0,1012.0,1084.0,1134.0,1210.0,1249.0,1284.0,1317.0,1320.0,1424.0,1449.0,1448.0
unmatched_applicants,1453.0,879.0,893.0,867.0,863.0,864.0,917.0,974.0,1019.0,1082.0,1152.0,1206.0,1265.0,1274.0,1308.0,1319.0,1438.0,1453.0,1453.0
unmatched_applicants,1459.0,890.0,884.0,872.0,863.0,866.0,929.0,973.0,1023.0,1069.0,1147.0,1181.0,1257.0,1267.0,1317.0,1336.0,1448.0,1440.0,1454.0
unmatched_applicants,1444.0,898.0,892.0,873.0,863.0,871.0,906.0,974.0,1021.0,1078.0,1138.0,1177.0,1255.0,1285.0,1306.0,1322.0,1450.0,1451.0,1445.0
unfilled_spots,626.0,22.0,28.0,5.0,0.0,0.0,32.0,120.0,127.0,220.0,269.0,317.0,399.0,441.0,429.0,449.0,574.0,585.0,587.0
unfilled_spots,588.0,33.0,24.0,18.0,0.0,8.0,60.0,132.0,167.0,226.0,272.0,344.0,388.0,431.0,439.0,467.0,578.0,589.0,598.0
unfilled_spots,609.0,38.0,29.0,19.0,0.0,10.0,29.0,116.0,143.0,241.0,277.0,324.0,388.0,437.0,454.0,469.0,574.0,559.0,600.0
unfilled_spots,589.0,18.0,30.0,17.0,0.0,5.0,54.0,134.0,165.0,224.0,283.0,334.0,407.0,400.0,443.0,466.0,569.0,591.0,624.0
unfilled_spots,624.0,19.0,38.0,15.0,0.0,0.0,49.0,124.0,156.0,197.0,281.0,331.0,402.0,433.0,424.0,479.0,565.0,591.0,599.0
unfilled_spots,601.0,22.0,47.0,18.0,0.0,5.0,52.0,101.0,163.0,202.0,289.0,326.0,410.0,430.0,445.0,461.0,588.0,563.0,593.0
unfilled_spots,608.0,22.0,25.0,9.0,0.0,3.0,53.0,97.0,149.0,221.0,271.0,347.0,386.0,421.0,454.0,457.0,561.0,586.0,585.0
unfilled_spots,590.0,16.0,30.0,4.0,0.0,1.0,54.0,111.0,156.0,219.0,289.0,343.0,402.0,411.0,445.0,456.0,575.0,590.0,590.0
unfilled_spots,596.0,27.0,21.0,9.0,0.0,3.0,66.0,110.0,160.0,206.0,284.0,318.0,394.0,404.0,454.0,473.0,585.0,577.0,591.0
unfilled_spots,581.0,35.0,29.0,10.0,0.0,8.0,43.0,111.0,158.0,215.0,275.0,314.0,392.0,422.0,443.0,459.0,587.0,588.0,582.0
reviews_per_program,303.848,303.848,303.848,300.816,169.192,84.804,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,298.772,168.756,82.632,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,292.628,163.656,86.36,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,298.76,163.168,83.58,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,298.752,168.444,84.48,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,296.984,172.012,85.408,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,295.7,168.004,83.472,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,292.776,163.104,85.016,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,298.86,172.632,85.62,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
reviews_per_program,303.848,303.848,303.848,294.408,167.5,82.672,95.952,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856
pct_interview_given_signal,0.0,1.0,1.0,0.9990828747707187,0.9425962981490745,0.782791395697849,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9989161247290311,0.9382191095547774,0.7831415707853927,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9983324995831249,0.9404702351175588,0.782991495747874,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9987493746873437,0.9384692346173087,0.7838919459729865,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9984992496248124,0.9385317658829415,0.783391695847924,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9990828747707187,0.939719859929965,0.7829414707353677,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9991662497915624,0.9429089544772387,0.7836418209104552,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9980823745205937,0.9370310155077539,0.7826913456728364,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9987493746873437,0.9358429214607303,0.7830915457728864,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_signal,0.0,1.0,1.0,0.9979989994997499,0.9395322661330665,0.7831415707853927,0.6534517258629314,0.5601014793110841,0.4900887943971986,0.435634483908621,0.3920710355177589,0.35642821410705355,0.3267258629314657,0.3015931042444299,0.28005073965554206,0.2613806903451726,0.2450443971985993,0.23063002089279935,0.2178172419543105
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.057716358179089544,0.010021677505419376,0.0004823840491674409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.05774762381190595,0.01118892779723195,0.00035732151790180804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.05785705352676338,0.010588627647156911,0.00041091974558707926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.05777888944472236,0.011122227780556946,8.933037947545201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.057825787893946975,0.011105552776388194,0.000267991138426356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.057716358179089544,0.010788727697181925,0.00042878582148216966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.05770072536268134,0.00993830248457562,0.00017866075895090402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.057903951975987994,0.01150575287643822,0.0005181162009576216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.05777888944472236,0.01182257795564449,0.00037518759379689845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20635317658829413,0.16226168639875493,0.11298296206926993,0.0579195847923962,0.010838752709688178,0.00035732151790180804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_interview_given_application,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413,0.20635317658829413
pct_of_app_match_via_signal_given_matched,0.0,0.9778348859620944,0.9935629224332153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9774339136041263,0.9977499196399872,0.9996791786974655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9719082983532451,0.9967804249839022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9765800449149824,0.9919484702093397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9752888318356868,0.9951566031643526,0.9996794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9810472213299068,0.9957901554404145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9800835207195632,0.9971061093247588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9775569092657903,0.996135265700483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
