Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,567.0,578.0,586.0,593.0,597.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,617.0,622.0,629.0,639.0,645.0,654.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,572.0,579.0,582.0,592.0,597.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,615.0,624.0,629.0,639.0,647.0,652.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,568.0,577.0,584.0,594.0,599.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,615.0,621.0,630.0,639.0,648.0,652.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,565.0,575.0,584.0,592.0,597.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,608.0,610.0,624.0,626.0,635.0,644.0,652.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,573.0,576.0,586.0,592.0,596.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,613.0,622.0,628.0,638.0,647.0,653.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,565.0,576.0,586.0,591.0,596.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,609.0,610.0,623.0,631.0,636.0,643.0,651.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,569.0,574.0,582.0,591.0,598.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,613.0,623.0,629.0,636.0,646.0,654.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,570.0,578.0,584.0,592.0,600.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,620.0,626.0,630.0,638.0,645.0,650.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,571.0,573.0,581.0,591.0,598.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,610.0,610.0,620.0,629.0,637.0,648.0,653.0
unmatched_applicants,662.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,574.0,573.0,582.0,593.0,597.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,607.0,613.0,618.0,630.0,634.0,645.0,654.0
