Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,769.0,678.0,681.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,676.0,686.0,699.0,697.0,692.0,703.0,708.0,714.0,725.0,734.0,747.0,756.0
unmatched_applicants,765.0,679.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,681.0,682.0,680.0,699.0,693.0,698.0,714.0,738.0,724.0,740.0,752.0,753.0
unmatched_applicants,768.0,676.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,676.0,680.0,685.0,692.0,696.0,700.0,704.0,715.0,714.0,725.0,734.0,738.0,751.0
unmatched_applicants,772.0,677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,679.0,680.0,679.0,676.0,681.0,685.0,686.0,696.0,710.0,717.0,719.0,726.0,745.0,738.0,748.0
unmatched_applicants,771.0,680.0,677.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,677.0,690.0,694.0,698.0,704.0,721.0,738.0,730.0,749.0,759.0
unmatched_applicants,769.0,682.0,676.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,683.0,689.0,692.0,702.0,711.0,706.0,729.0,727.0,734.0,751.0,755.0
unmatched_applicants,766.0,678.0,678.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,681.0,681.0,692.0,691.0,704.0,699.0,711.0,722.0,730.0,740.0,740.0,763.0
unmatched_applicants,770.0,676.0,677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,678.0,687.0,699.0,696.0,703.0,716.0,730.0,724.0,732.0,747.0,742.0
unmatched_applicants,775.0,683.0,679.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,680.0,676.0,684.0,684.0,698.0,701.0,705.0,710.0,721.0,724.0,731.0,736.0,752.0
unmatched_applicants,774.0,683.0,677.0,677.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,676.0,677.0,676.0,681.0,693.0,692.0,695.0,703.0,715.0,723.0,726.0,730.0,742.0,756.0
unfilled_spots,93.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,23.0,21.0,16.0,27.0,32.0,38.0,49.0,58.0,71.0,80.0
unfilled_spots,89.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,23.0,17.0,22.0,38.0,62.0,48.0,64.0,76.0,77.0
unfilled_spots,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,9.0,16.0,20.0,24.0,28.0,39.0,38.0,49.0,58.0,62.0,75.0
unfilled_spots,96.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,5.0,9.0,10.0,20.0,34.0,41.0,43.0,50.0,69.0,62.0,72.0
unfilled_spots,95.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,14.0,18.0,22.0,28.0,45.0,62.0,54.0,73.0,83.0
unfilled_spots,93.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,13.0,16.0,26.0,35.0,30.0,53.0,51.0,58.0,75.0,79.0
