Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,757.0,688.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,718.0,721.0
unmatched_applicants,766.0,685.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,693.0,690.0,711.0,720.0
unmatched_applicants,773.0,687.0,698.0,690.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,718.0,724.0
unmatched_applicants,745.0,688.0,692.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,717.0,713.0,726.0
unmatched_applicants,738.0,685.0,688.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,689.0,709.0,716.0
unmatched_applicants,767.0,685.0,686.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,699.0,685.0,703.0,715.0
unmatched_applicants,750.0,686.0,690.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,691.0,702.0,704.0
unmatched_applicants,754.0,686.0,689.0,690.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,700.0,714.0,737.0
unmatched_applicants,781.0,687.0,689.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,696.0,704.0,724.0
unmatched_applicants,742.0,687.0,686.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,701.0,728.0,717.0
unfilled_spots,72.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,36.0
unfilled_spots,81.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,26.0,35.0
unfilled_spots,88.0,2.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0
unfilled_spots,60.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,41.0
unfilled_spots,53.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,31.0
unfilled_spots,82.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,18.0,30.0
unfilled_spots,65.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,17.0,19.0
unfilled_spots,69.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,29.0,52.0
unfilled_spots,96.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,39.0
unfilled_spots,57.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,32.0
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.06849315068493,214.19520547945206,196.12328767123287,168.67123287671234,151.18150684931507,154.4041095890411,167.25,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,215.38013698630138,196.04109589041096,162.486301369863,150.09246575342465,155.3904109589041,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.1164383561644,217.2945205479452,195.9417808219178,168.3527397260274,151.17123287671234,154.91438356164383,167.26712328767124,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,215.2294520547945,200.03424657534248,167.65753424657535,147.9931506849315,154.59246575342465,167.30479452054794,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,213.7431506849315,200.67808219178082,165.29794520547946,150.18150684931507,155.31849315068493,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,216.14383561643837,195.4623287671233,165.9554794520548,149.98972602739727,155.05479452054794,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,214.28424657534248,198.54109589041096,162.19520547945206,151.53424657534248,155.17123287671234,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,216.09246575342465,196.46917808219177,165.53082191780823,152.9417808219178,155.81849315068493,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.04794520547946,216.5582191780822,197.95890410958904,165.6986301369863,149.36301369863014,155.67465753424656,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
reviews_per_program,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,218.49657534246575,216.513698630137,197.1027397260274,164.3527397260274,151.3595890410959,155.18150684931507,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986677324806821,0.9891938301210883,0.9486011191047162,0.8866603686747572,0.8173905320188294,0.7544323515546537,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985011990407674,0.988128016105634,0.9533972821742606,0.8874839522321537,0.8169686473043787,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999238704274676,0.9998667732480682,0.9878911685466442,0.9509459099387156,0.8871448295908727,0.8171018740563105,0.7544118551312796,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990674127364775,0.9898155549634367,0.9516919797495337,0.8882106436063271,0.8172573052668975,0.7545758265182726,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999333866240341,0.9925096959469462,0.9527844391153744,0.8876050674611826,0.8171018740563105,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994337863042899,0.9868253545311899,0.9493205435651478,0.8872417217740959,0.8173461231015188,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989674926725286,0.9895491014595731,0.9526245670130562,0.8843834023690139,0.8168132160937916,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996003197442046,0.988009592326139,0.9517186250999201,0.8863939151708936,0.8165467625899281,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998858056412013,0.9992339461763923,0.9906445214199011,0.9510524913402612,0.8866845917205629,0.8163469224620303,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995337063682388,0.9884240755543713,0.9527045030642153,0.8850858706973815,0.8170796695976552,0.7545963229416467,0.7006965855886719,0.6539834798827605,0.6131095123900879
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.20226781537732777,0.1133759658939515,0.046248715313463515,0.009414690469846346,0.00021316280309086063,0.0005329070077271516,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2809752198241407,0.2024158451016964,0.1145750066613376,0.03939705378554299,0.007904787281286083,0.0012256861177724486,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5770442469553769,0.5506095123900879,0.5206501465494271,0.4864108713029576,0.446904015249339,0.4008126831867839,0.346341108931037,0.2810285105249134,0.20120200136187347,0.11484146016520118,0.04289901412203571,0.008526512123634426,0.0009059419131361578,0.0005995203836930455,0.0,0.0,0.0
