Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1026.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,973.0,984.0,984.0,984.0,984.0,984.0,984.0,991.0,1002.0,1010.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1030.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,976.0,984.0,984.0,984.0,984.0,984.0,984.0,988.0,1000.0,1006.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1030.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,976.0,984.0,984.0,984.0,984.0,984.0,987.0,991.0,1001.0,1010.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1026.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,976.0,984.0,984.0,984.0,984.0,984.0,986.0,988.0,1003.0,1010.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1029.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,976.0,984.0,984.0,984.0,984.0,984.0,985.0,992.0,1003.0,1009.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1031.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,972.0,975.0,984.0,984.0,984.0,984.0,984.0,988.0,993.0,1001.0,1009.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1027.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,971.0,976.0,984.0,984.0,984.0,984.0,984.0,985.0,991.0,1000.0,1008.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1029.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,969.0,972.0,984.0,984.0,984.0,984.0,984.0,986.0,990.0,998.0,1009.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1026.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,979.0,984.0,984.0,984.0,984.0,984.0,984.0,991.0,1001.0,1009.0,1020.0,1020.0,1020.0,1020.0
unmatched_applicants,1028.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,978.0,984.0,984.0,984.0,984.0,984.0,984.0,995.0,1003.0,1009.0,1020.0,1020.0,1020.0,1020.0
