Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,237.0,234.0,236.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,235.0,237.0
unmatched_applicants,237.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0
unmatched_applicants,240.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,234.0,238.0
unmatched_applicants,238.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0
unmatched_applicants,237.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,239.0
unmatched_applicants,240.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0
unmatched_applicants,240.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0
unmatched_applicants,239.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,235.0,236.0
unmatched_applicants,239.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,238.0
unmatched_applicants,240.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,238.0
unfilled_spots,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.43801652892562,81.05785123966942,66.03305785123968,53.47933884297521,42.85950413223141,41.59504132231405,43.735537190082646,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.0909090909091,85.05785123966942,81.84297520661157,68.14876033057851,52.88429752066116,43.31404958677686,42.36363636363637,43.63636363636363,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.0,79.66115702479338,67.77685950413223,54.51239669421488,44.578512396694215,40.63636363636363,43.81818181818182,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.95867768595042,82.6198347107438,65.39669421487604,53.50413223140496,41.925619834710744,41.85950413223141,44.35537190082645,47.62809917355372,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.95867768595042,80.47933884297521,70.07438016528926,53.33884297520661,41.611570247933884,41.86776859504132,43.96694214876033,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.52892561983471,80.04132231404958,66.89256198347107,49.239669421487605,43.82644628099174,40.99173553719008,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,80.4297520661157,65.2892561983471,52.388429752066116,42.69421487603306,41.30578512396694,43.27272727272727,48.29752066115702,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
reviews_per_program,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,86.54545454545455,85.92561983471074,80.55371900826447,65.56198347107438,51.239669421487605,41.88429752066116,41.37190082644628,43.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256
