Parameter,0,1,2,3,4,5
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,48.76923076923077
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,49.23076923076923,45.07692307692308
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,49.30769230769231,48.38461538461539
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,48.23076923076923,45.76923076923077
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,50.15384615384615,48.23076923076923
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,48.07692307692308,45.92307692307692
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,47.46153846153846,48.23076923076923
reviews_per_program,50.76923076923077,50.76923076923077,50.76923076923077,50.76923076923077,47.0,46.61538461538461
