Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,868.0,731.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,735.0,734.0,748.0,758.0,766.0,767.0,774.0,786.0,794.0,796.0,807.0,820.0,817.0,843.0,849.0,847.0,858.0
unmatched_applicants,874.0,729.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,731.0,736.0,735.0,745.0,765.0,765.0,769.0,785.0,791.0,799.0,806.0,810.0,815.0,826.0,836.0,841.0,845.0,839.0
unmatched_applicants,877.0,730.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,742.0,751.0,761.0,771.0,768.0,784.0,781.0,795.0,808.0,811.0,810.0,819.0,836.0,842.0,849.0,842.0
unmatched_applicants,882.0,732.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,727.0,737.0,734.0,754.0,753.0,765.0,769.0,776.0,790.0,799.0,812.0,805.0,815.0,825.0,848.0,837.0,845.0,849.0
unmatched_applicants,875.0,732.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,729.0,731.0,734.0,742.0,742.0,758.0,767.0,772.0,774.0,788.0,790.0,796.0,813.0,815.0,824.0,835.0,846.0,849.0,848.0
unmatched_applicants,886.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,737.0,733.0,733.0,741.0,749.0,767.0,773.0,778.0,791.0,797.0,806.0,806.0,820.0,824.0,839.0,845.0,848.0,846.0
unmatched_applicants,872.0,733.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,730.0,735.0,753.0,755.0,770.0,769.0,774.0,793.0,796.0,810.0,812.0,826.0,826.0,840.0,836.0,852.0,852.0
unmatched_applicants,877.0,735.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,732.0,739.0,750.0,753.0,755.0,765.0,779.0,790.0,792.0,804.0,798.0,811.0,821.0,838.0,850.0,853.0,855.0
unmatched_applicants,876.0,732.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,732.0,738.0,736.0,743.0,748.0,767.0,771.0,773.0,785.0,795.0,810.0,811.0,811.0,818.0,836.0,843.0,841.0,843.0
unmatched_applicants,875.0,728.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,736.0,741.0,747.0,758.0,767.0,764.0,777.0,792.0,796.0,804.0,811.0,814.0,812.0,842.0,846.0,839.0,852.0
unfilled_spots,142.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,22.0,32.0,40.0,41.0,48.0,60.0,68.0,70.0,81.0,94.0,91.0,117.0,123.0,121.0,132.0
unfilled_spots,148.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,9.0,19.0,39.0,39.0,43.0,59.0,65.0,73.0,80.0,84.0,89.0,100.0,110.0,115.0,119.0,113.0
unfilled_spots,151.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,25.0,35.0,45.0,42.0,58.0,55.0,69.0,82.0,85.0,84.0,93.0,110.0,116.0,123.0,116.0
unfilled_spots,156.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,8.0,28.0,27.0,39.0,43.0,50.0,64.0,73.0,86.0,79.0,89.0,99.0,122.0,111.0,119.0,123.0
unfilled_spots,149.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,16.0,16.0,32.0,41.0,46.0,48.0,62.0,64.0,70.0,87.0,89.0,98.0,109.0,120.0,123.0,122.0
unfilled_spots,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,7.0,15.0,23.0,41.0,47.0,52.0,65.0,71.0,80.0,80.0,94.0,98.0,113.0,119.0,122.0,120.0
unfilled_spots,146.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,27.0,29.0,44.0,43.0,48.0,67.0,70.0,84.0,86.0,100.0,100.0,114.0,110.0,126.0,126.0
unfilled_spots,151.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,24.0,27.0,29.0,39.0,53.0,64.0,66.0,78.0,72.0,85.0,95.0,112.0,124.0,127.0,129.0
unfilled_spots,150.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,12.0,10.0,17.0,22.0,41.0,45.0,47.0,59.0,69.0,84.0,85.0,85.0,92.0,110.0,117.0,115.0,117.0
