Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,2313.0,1986.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,1980.0,1991.0,2017.0,2031.0,2027.0,2085.0,2140.0,2150.0,2184.0,2223.0,2271.0
unmatched_applicants,2317.0,1992.0,1983.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1981.0,1995.0,2011.0,2056.0,2061.0,2051.0,2112.0,2144.0,2160.0,2245.0,2272.0
unmatched_applicants,2287.0,1986.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1980.0,1984.0,2018.0,2045.0,2040.0,2077.0,2120.0,2177.0,2173.0,2227.0,2247.0
unmatched_applicants,2302.0,2003.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,1982.0,1996.0,2000.0,2034.0,2032.0,2085.0,2109.0,2135.0,2198.0,2247.0,2260.0
unmatched_applicants,2324.0,1994.0,1986.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1986.0,2001.0,2053.0,2026.0,2074.0,2130.0,2155.0,2176.0,2228.0,2250.0
unmatched_applicants,2288.0,1984.0,1991.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1985.0,1997.0,2025.0,2013.0,2046.0,2063.0,2105.0,2160.0,2194.0,2206.0,2255.0
unmatched_applicants,2281.0,1993.0,1985.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1988.0,1980.0,1993.0,2025.0,2036.0,2037.0,2079.0,2141.0,2150.0,2146.0,2186.0,2266.0
unmatched_applicants,2322.0,1985.0,1990.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1984.0,1985.0,1982.0,2005.0,2032.0,2031.0,2094.0,2100.0,2137.0,2193.0,2231.0,2255.0
unmatched_applicants,2299.0,1996.0,1985.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1995.0,2012.0,2029.0,2027.0,2091.0,2115.0,2163.0,2200.0,2201.0,2274.0
unmatched_applicants,2304.0,2000.0,1987.0,1986.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1986.0,1980.0,1984.0,2000.0,2043.0,2051.0,2070.0,2117.0,2152.0,2202.0,2248.0,2252.0
unfilled_spots,333.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,37.0,51.0,47.0,105.0,160.0,170.0,204.0,243.0,291.0
unfilled_spots,337.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,31.0,76.0,81.0,71.0,132.0,164.0,180.0,265.0,292.0
unfilled_spots,307.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,38.0,65.0,60.0,97.0,140.0,197.0,193.0,247.0,267.0
unfilled_spots,322.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,16.0,20.0,54.0,52.0,105.0,129.0,155.0,218.0,267.0,280.0
unfilled_spots,344.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,21.0,73.0,46.0,94.0,150.0,175.0,196.0,248.0,270.0
unfilled_spots,308.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,45.0,33.0,66.0,83.0,125.0,180.0,214.0,226.0,275.0
unfilled_spots,301.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,45.0,56.0,57.0,99.0,161.0,170.0,166.0,206.0,286.0
