Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,8109.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6520.0,6534.0,6539.0,6629.0,6764.0,6904.0,6853.0,6987.0,7162.0,7245.0,7263.0,7388.0,7456.0,7517.0,7645.0,7677.0,7789.0,7785.0
unmatched_applicants,8026.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6549.0,6560.0,6644.0,6751.0,6888.0,6875.0,7029.0,7160.0,7253.0,7290.0,7391.0,7437.0,7530.0,7648.0,7697.0,7774.0,7803.0
unmatched_applicants,8071.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6548.0,6538.0,6612.0,6719.0,6830.0,6853.0,7039.0,7134.0,7252.0,7282.0,7388.0,7474.0,7554.0,7670.0,7709.0,7732.0,7795.0
unmatched_applicants,8041.0,6531.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6537.0,6553.0,6624.0,6728.0,6875.0,6870.0,7021.0,7153.0,7233.0,7302.0,7348.0,7468.0,7533.0,7633.0,7697.0,7744.0,7791.0
unmatched_applicants,8060.0,6530.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6526.0,6529.0,6531.0,6600.0,6755.0,6914.0,6903.0,7005.0,7130.0,7259.0,7276.0,7346.0,7483.0,7548.0,7692.0,7679.0,7756.0,7815.0
unmatched_applicants,8064.0,6526.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6526.0,6551.0,6610.0,6701.0,6850.0,6876.0,6988.0,7167.0,7217.0,7297.0,7364.0,7425.0,7535.0,7615.0,7722.0,7740.0,7775.0
unmatched_applicants,8095.0,6530.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6556.0,6626.0,6742.0,6898.0,6830.0,7003.0,7132.0,7248.0,7286.0,7365.0,7447.0,7538.0,7641.0,7691.0,7724.0,7795.0
unmatched_applicants,8074.0,6528.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6531.0,6543.0,6617.0,6735.0,6851.0,6883.0,7024.0,7141.0,7216.0,7300.0,7373.0,7472.0,7518.0,7638.0,7685.0,7735.0,7802.0
unmatched_applicants,8048.0,6527.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6524.0,6522.0,6630.0,6714.0,6836.0,6923.0,7021.0,7107.0,7281.0,7277.0,7373.0,7448.0,7541.0,7627.0,7711.0,7746.0,7829.0
unmatched_applicants,8090.0,6535.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6523.0,6546.0,6525.0,6621.0,6719.0,6863.0,6910.0,7024.0,7150.0,7258.0,7283.0,7379.0,7460.0,7544.0,7652.0,7685.0,7744.0,7815.0
unfilled_spots,1590.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,20.0,110.0,245.0,385.0,334.0,468.0,643.0,726.0,744.0,869.0,937.0,998.0,1126.0,1158.0,1270.0,1266.0
unfilled_spots,1507.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,125.0,232.0,369.0,356.0,510.0,641.0,734.0,771.0,872.0,918.0,1011.0,1129.0,1178.0,1255.0,1284.0
unfilled_spots,1552.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,93.0,200.0,311.0,334.0,520.0,615.0,733.0,763.0,869.0,955.0,1035.0,1151.0,1190.0,1213.0,1276.0
unfilled_spots,1522.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,105.0,209.0,356.0,351.0,502.0,634.0,714.0,783.0,829.0,949.0,1014.0,1114.0,1178.0,1225.0,1272.0
unfilled_spots,1541.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,12.0,81.0,236.0,395.0,384.0,486.0,611.0,740.0,757.0,827.0,964.0,1029.0,1173.0,1160.0,1237.0,1296.0
unfilled_spots,1545.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,91.0,182.0,331.0,357.0,469.0,648.0,698.0,778.0,845.0,906.0,1016.0,1096.0,1203.0,1221.0,1256.0
unfilled_spots,1576.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,107.0,223.0,379.0,311.0,484.0,613.0,729.0,767.0,846.0,928.0,1019.0,1122.0,1172.0,1205.0,1276.0
unfilled_spots,1555.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,98.0,216.0,332.0,364.0,505.0,622.0,697.0,781.0,854.0,953.0,999.0,1119.0,1166.0,1216.0,1283.0
unfilled_spots,1529.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,111.0,195.0,317.0,404.0,502.0,588.0,762.0,758.0,854.0,929.0,1022.0,1108.0,1192.0,1227.0,1310.0
unfilled_spots,1571.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,6.0,102.0,200.0,344.0,391.0,505.0,631.0,739.0,764.0,860.0,941.0,1025.0,1133.0,1166.0,1225.0,1296.0
reviews_per_program,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,672.6992084432718,483.0923482849604,200.5065963060686,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541
reviews_per_program,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,678.0079155672823,676.5435356200528,492.49208443271766,186.28232189973616,180.80211081794195,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541
