Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,4861.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4651.0,4651.0,4663.0,4682.0,4685.0,4707.0,4710.0,4728.0,4738.0,4752.0,4766.0,4777.0,4812.0,4813.0,4812.0,4818.0
unmatched_applicants,4876.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0,4667.0,4680.0,4678.0,4693.0,4724.0,4720.0,4746.0,4749.0,4769.0,4780.0,4806.0,4804.0,4819.0,4828.0
unmatched_applicants,4865.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4648.0,4653.0,4668.0,4685.0,4688.0,4702.0,4713.0,4735.0,4744.0,4764.0,4771.0,4776.0,4800.0,4802.0,4807.0,4820.0
unmatched_applicants,4860.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4658.0,4668.0,4676.0,4689.0,4701.0,4717.0,4723.0,4744.0,4752.0,4767.0,4773.0,4806.0,4802.0,4821.0,4819.0
unmatched_applicants,4872.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4662.0,4688.0,4683.0,4691.0,4712.0,4744.0,4741.0,4758.0,4774.0,4781.0,4805.0,4808.0,4826.0,4820.0
unmatched_applicants,4866.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4667.0,4687.0,4682.0,4702.0,4704.0,4738.0,4751.0,4748.0,4762.0,4765.0,4816.0,4801.0,4814.0,4813.0
unmatched_applicants,4856.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4651.0,4648.0,4668.0,4685.0,4682.0,4690.0,4716.0,4734.0,4752.0,4747.0,4769.0,4786.0,4806.0,4796.0,4806.0,4835.0
unmatched_applicants,4859.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4650.0,4652.0,4662.0,4691.0,4680.0,4701.0,4718.0,4718.0,4739.0,4762.0,4767.0,4781.0,4806.0,4805.0,4804.0,4818.0
unmatched_applicants,4871.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4650.0,4661.0,4659.0,4688.0,4684.0,4699.0,4716.0,4734.0,4741.0,4752.0,4760.0,4781.0,4799.0,4805.0,4812.0,4811.0
unmatched_applicants,4850.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4653.0,4648.0,4662.0,4674.0,4676.0,4687.0,4712.0,4734.0,4738.0,4752.0,4766.0,4771.0,4809.0,4804.0,4817.0,4820.0
unfilled_spots,213.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,34.0,37.0,59.0,62.0,80.0,90.0,104.0,118.0,129.0,164.0,165.0,164.0,170.0
unfilled_spots,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,32.0,30.0,45.0,76.0,72.0,98.0,101.0,121.0,132.0,158.0,156.0,171.0,180.0
unfilled_spots,217.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,20.0,37.0,40.0,54.0,65.0,87.0,96.0,116.0,123.0,128.0,152.0,154.0,159.0,172.0
unfilled_spots,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,28.0,41.0,53.0,69.0,75.0,96.0,104.0,119.0,125.0,158.0,154.0,173.0,171.0
unfilled_spots,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,40.0,35.0,43.0,64.0,96.0,93.0,110.0,126.0,133.0,157.0,160.0,178.0,172.0
unfilled_spots,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,39.0,34.0,54.0,56.0,90.0,103.0,100.0,114.0,117.0,168.0,153.0,166.0,165.0
unfilled_spots,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,20.0,37.0,34.0,42.0,68.0,86.0,104.0,99.0,121.0,138.0,158.0,148.0,158.0,187.0
unfilled_spots,211.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,14.0,43.0,32.0,53.0,70.0,70.0,91.0,114.0,119.0,133.0,158.0,157.0,156.0,170.0
unfilled_spots,223.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,11.0,40.0,36.0,51.0,68.0,86.0,93.0,104.0,112.0,133.0,151.0,157.0,164.0,163.0
unfilled_spots,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,14.0,26.0,28.0,39.0,64.0,86.0,90.0,104.0,118.0,123.0,161.0,156.0,169.0,172.0
reviews_per_program,471.3191489361702,471.3191489361702,122.3677811550152,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,469.94224924012155,127.75683890577507,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,469.90273556231006,130.70212765957447,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,471.3191489361702,126.95440729483283,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,471.3191489361702,130.82674772036475,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,471.3191489361702,131.19148936170214,55.671732522796354,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
reviews_per_program,471.3191489361702,471.3191489361702,133.5835866261398,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298,398.8085106382979,416.93617021276594
