Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,180.0,107.0,100.0,92.0,91.0,92.0,96.0,99.0,98.0,99.0,108.0,111.0,113.0,113.0,115.0,120.0,124.0,129.0,123.0,130.0,136.0,141.0,138.0,142.0,148.0,153.0,157.0,155.0,178.0,172.0
unmatched_applicants,176.0,106.0,97.0,95.0,92.0,93.0,95.0,100.0,101.0,104.0,108.0,107.0,109.0,117.0,121.0,120.0,127.0,122.0,133.0,132.0,137.0,140.0,136.0,142.0,150.0,159.0,158.0,157.0,169.0,171.0
unmatched_applicants,182.0,108.0,93.0,93.0,92.0,91.0,95.0,95.0,103.0,104.0,104.0,107.0,106.0,116.0,117.0,117.0,121.0,133.0,128.0,130.0,133.0,141.0,138.0,139.0,149.0,148.0,159.0,162.0,173.0,166.0
unmatched_applicants,176.0,101.0,95.0,92.0,91.0,92.0,96.0,96.0,103.0,104.0,103.0,110.0,115.0,118.0,113.0,121.0,128.0,128.0,131.0,129.0,139.0,144.0,144.0,142.0,148.0,157.0,157.0,164.0,165.0,170.0
unmatched_applicants,175.0,108.0,96.0,93.0,92.0,92.0,95.0,95.0,96.0,106.0,102.0,109.0,113.0,114.0,115.0,117.0,128.0,124.0,125.0,128.0,144.0,138.0,142.0,149.0,149.0,153.0,153.0,162.0,171.0,170.0
unmatched_applicants,169.0,100.0,95.0,92.0,91.0,93.0,96.0,95.0,101.0,104.0,104.0,107.0,117.0,114.0,112.0,113.0,126.0,122.0,133.0,129.0,134.0,143.0,135.0,144.0,151.0,153.0,160.0,163.0,176.0,166.0
unmatched_applicants,175.0,104.0,93.0,92.0,91.0,91.0,91.0,96.0,101.0,102.0,106.0,111.0,113.0,119.0,121.0,120.0,126.0,124.0,126.0,127.0,133.0,131.0,138.0,140.0,149.0,157.0,157.0,157.0,169.0,169.0
unmatched_applicants,175.0,106.0,95.0,91.0,91.0,91.0,94.0,95.0,96.0,102.0,104.0,105.0,110.0,112.0,115.0,118.0,128.0,127.0,127.0,131.0,139.0,140.0,146.0,140.0,159.0,158.0,154.0,161.0,177.0,176.0
unmatched_applicants,174.0,101.0,94.0,92.0,91.0,91.0,95.0,96.0,99.0,101.0,103.0,108.0,116.0,112.0,114.0,118.0,123.0,130.0,126.0,131.0,141.0,139.0,135.0,147.0,151.0,154.0,150.0,159.0,171.0,174.0
unmatched_applicants,172.0,111.0,104.0,94.0,91.0,91.0,93.0,96.0,101.0,106.0,105.0,104.0,119.0,114.0,115.0,120.0,132.0,130.0,129.0,124.0,138.0,136.0,149.0,140.0,154.0,155.0,158.0,163.0,166.0,174.0
unfilled_spots,89.0,16.0,9.0,1.0,0.0,1.0,5.0,8.0,7.0,8.0,17.0,20.0,22.0,22.0,24.0,29.0,33.0,38.0,32.0,39.0,45.0,50.0,47.0,51.0,57.0,62.0,66.0,64.0,87.0,81.0
unfilled_spots,85.0,15.0,6.0,4.0,1.0,2.0,4.0,9.0,10.0,13.0,17.0,16.0,18.0,26.0,30.0,29.0,36.0,31.0,42.0,41.0,46.0,49.0,45.0,51.0,59.0,68.0,67.0,66.0,78.0,80.0
unfilled_spots,91.0,17.0,2.0,2.0,1.0,0.0,4.0,4.0,12.0,13.0,13.0,16.0,15.0,25.0,26.0,26.0,30.0,42.0,37.0,39.0,42.0,50.0,47.0,48.0,58.0,57.0,68.0,71.0,82.0,75.0
unfilled_spots,85.0,10.0,4.0,1.0,0.0,1.0,5.0,5.0,12.0,13.0,12.0,19.0,24.0,27.0,22.0,30.0,37.0,37.0,40.0,38.0,48.0,53.0,53.0,51.0,57.0,66.0,66.0,73.0,74.0,79.0
unfilled_spots,84.0,17.0,5.0,2.0,1.0,1.0,4.0,4.0,5.0,15.0,11.0,18.0,22.0,23.0,24.0,26.0,37.0,33.0,34.0,37.0,53.0,47.0,51.0,58.0,58.0,62.0,62.0,71.0,80.0,79.0
unfilled_spots,78.0,9.0,4.0,1.0,0.0,2.0,5.0,4.0,10.0,13.0,13.0,16.0,26.0,23.0,21.0,22.0,35.0,31.0,42.0,38.0,43.0,52.0,44.0,53.0,60.0,62.0,69.0,72.0,85.0,75.0
unfilled_spots,84.0,13.0,2.0,1.0,0.0,0.0,0.0,5.0,10.0,11.0,15.0,20.0,22.0,28.0,30.0,29.0,35.0,33.0,35.0,36.0,42.0,40.0,47.0,49.0,58.0,66.0,66.0,66.0,78.0,78.0
unfilled_spots,84.0,15.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,11.0,13.0,14.0,19.0,21.0,24.0,27.0,37.0,36.0,36.0,40.0,48.0,49.0,55.0,49.0,68.0,67.0,63.0,70.0,86.0,85.0
unfilled_spots,83.0,10.0,3.0,1.0,0.0,0.0,4.0,5.0,8.0,10.0,12.0,17.0,25.0,21.0,23.0,27.0,32.0,39.0,35.0,40.0,50.0,48.0,44.0,56.0,60.0,63.0,59.0,68.0,80.0,83.0
unfilled_spots,81.0,20.0,13.0,3.0,0.0,0.0,2.0,5.0,10.0,15.0,14.0,13.0,28.0,23.0,24.0,29.0,41.0,39.0,38.0,33.0,47.0,45.0,58.0,49.0,63.0,64.0,67.0,72.0,75.0,83.0
reviews_per_program,110.0,110.0,102.44871794871794,69.38461538461539,42.06410256410256,31.05128205128205,23.435897435897434,26.67948717948718,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
reviews_per_program,110.0,110.0,98.47435897435898,64.71794871794872,44.41025641025641,28.58974358974359,22.0,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
reviews_per_program,110.0,110.0,99.98717948717949,72.96153846153847,43.282051282051285,25.21794871794872,22.0,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
reviews_per_program,110.0,108.7948717948718,98.82051282051282,70.02564102564102,43.32051282051282,26.525641025641026,24.833333333333332,26.602564102564102,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
reviews_per_program,110.0,108.85897435897436,97.37179487179488,72.65384615384616,42.705128205128204,25.935897435897434,25.858974358974358,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
reviews_per_program,110.0,110.0,101.66666666666667,71.25641025641026,41.84615384615385,26.102564102564102,22.0,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333
