Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,1148.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1000.0,1022.0,1024.0,1040.0,1073.0,1081.0
unmatched_applicants,1146.0,999.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1007.0,1003.0,1014.0,1045.0,1060.0,1052.0,1081.0
unmatched_applicants,1153.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1008.0,1016.0,1045.0,1058.0,1043.0,1093.0
unmatched_applicants,1139.0,1008.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1017.0,1034.0,1053.0,1058.0,1074.0
unmatched_applicants,1139.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1002.0,1014.0,1022.0,1033.0,1058.0,1055.0,1079.0
unmatched_applicants,1142.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1013.0,1015.0,1020.0,1051.0,1058.0,1069.0
unmatched_applicants,1145.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1007.0,1018.0,1041.0,1051.0,1048.0,1094.0
unmatched_applicants,1140.0,1001.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1012.0,1013.0,1012.0,1044.0,1050.0,1058.0,1083.0
unmatched_applicants,1150.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,1003.0,999.0,1007.0,1037.0,1071.0,1053.0,1089.0
unmatched_applicants,1137.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1008.0,1041.0,1056.0,1055.0,1085.0
