Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,8741.0,6527.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6530.0,6547.0,6596.0,6744.0,6690.0,6872.0,6981.0,7132.0,7106.0,7207.0,7314.0,7359.0,7424.0,7545.0,7591.0,7613.0,7766.0,7803.0,7862.0,7840.0,8116.0,8135.0,8178.0,8180.0,8471.0,8463.0,8467.0
unmatched_applicants,8766.0,6531.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6560.0,6617.0,6745.0,6700.0,6865.0,6960.0,7110.0,7103.0,7204.0,7309.0,7367.0,7434.0,7500.0,7572.0,7625.0,7729.0,7816.0,7847.0,7872.0,8113.0,8163.0,8178.0,8156.0,8403.0,8445.0,8503.0
unmatched_applicants,8812.0,6526.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6542.0,6620.0,6759.0,6727.0,6814.0,6995.0,7057.0,7087.0,7238.0,7311.0,7404.0,7452.0,7525.0,7583.0,7624.0,7740.0,7869.0,7819.0,7919.0,8116.0,8117.0,8189.0,8205.0,8476.0,8422.0,8478.0
unmatched_applicants,8760.0,6530.0,6521.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6519.0,6537.0,6623.0,6733.0,6699.0,6833.0,6964.0,7095.0,7093.0,7194.0,7316.0,7383.0,7440.0,7488.0,7579.0,7651.0,7752.0,7802.0,7895.0,7865.0,8094.0,8157.0,8123.0,8181.0,8455.0,8412.0,8451.0
unmatched_applicants,8780.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6544.0,6575.0,6710.0,6740.0,6851.0,6970.0,7089.0,7122.0,7196.0,7297.0,7409.0,7475.0,7514.0,7562.0,7640.0,7770.0,7855.0,7847.0,7879.0,8131.0,8147.0,8143.0,8170.0,8433.0,8412.0,8445.0
unmatched_applicants,8818.0,6543.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6519.0,6539.0,6596.0,6716.0,6728.0,6825.0,6969.0,7049.0,7100.0,7202.0,7313.0,7407.0,7444.0,7497.0,7574.0,7646.0,7782.0,7802.0,7894.0,7896.0,8161.0,8133.0,8172.0,8182.0,8459.0,8456.0,8475.0
unmatched_applicants,8723.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6551.0,6588.0,6740.0,6718.0,6850.0,6968.0,7095.0,7129.0,7208.0,7331.0,7415.0,7437.0,7539.0,7560.0,7629.0,7770.0,7788.0,7813.0,7856.0,8110.0,8145.0,8132.0,8160.0,8447.0,8425.0,8437.0
unmatched_applicants,8780.0,6530.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6550.0,6606.0,6752.0,6722.0,6840.0,6987.0,7070.0,7105.0,7224.0,7316.0,7400.0,7445.0,7506.0,7547.0,7654.0,7765.0,7843.0,7822.0,7908.0,8123.0,8154.0,8153.0,8166.0,8480.0,8437.0,8460.0
unmatched_applicants,8793.0,6521.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6528.0,6519.0,6537.0,6604.0,6702.0,6732.0,6851.0,6964.0,7093.0,7096.0,7190.0,7282.0,7376.0,7443.0,7509.0,7593.0,7642.0,7779.0,7820.0,7839.0,7893.0,8113.0,8107.0,8150.0,8172.0,8414.0,8460.0,8461.0
unmatched_applicants,8773.0,6531.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6542.0,6604.0,6708.0,6759.0,6867.0,6962.0,7114.0,7102.0,7212.0,7289.0,7376.0,7448.0,7525.0,7552.0,7603.0,7772.0,7816.0,7838.0,7893.0,8088.0,8092.0,8157.0,8157.0,8420.0,8434.0,8450.0
unfilled_spots,2222.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,77.0,225.0,171.0,353.0,462.0,613.0,587.0,688.0,795.0,840.0,905.0,1026.0,1072.0,1094.0,1247.0,1284.0,1343.0,1321.0,1597.0,1616.0,1659.0,1661.0,1952.0,1944.0,1948.0
unfilled_spots,2247.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,98.0,226.0,181.0,346.0,441.0,591.0,584.0,685.0,790.0,848.0,915.0,981.0,1053.0,1106.0,1210.0,1297.0,1328.0,1353.0,1594.0,1644.0,1659.0,1637.0,1884.0,1926.0,1984.0
unfilled_spots,2293.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,101.0,240.0,208.0,295.0,476.0,538.0,568.0,719.0,792.0,885.0,933.0,1006.0,1064.0,1105.0,1221.0,1350.0,1300.0,1400.0,1597.0,1598.0,1670.0,1686.0,1957.0,1903.0,1959.0
unfilled_spots,2241.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,104.0,214.0,180.0,314.0,445.0,576.0,574.0,675.0,797.0,864.0,921.0,969.0,1060.0,1132.0,1233.0,1283.0,1376.0,1346.0,1575.0,1638.0,1604.0,1662.0,1936.0,1893.0,1932.0
unfilled_spots,2261.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,56.0,191.0,221.0,332.0,451.0,570.0,603.0,677.0,778.0,890.0,956.0,995.0,1043.0,1121.0,1251.0,1336.0,1328.0,1360.0,1612.0,1628.0,1624.0,1651.0,1914.0,1893.0,1926.0
unfilled_spots,2299.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,77.0,197.0,209.0,306.0,450.0,530.0,581.0,683.0,794.0,888.0,925.0,978.0,1055.0,1127.0,1263.0,1283.0,1375.0,1377.0,1642.0,1614.0,1653.0,1663.0,1940.0,1937.0,1956.0
unfilled_spots,2204.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,69.0,221.0,199.0,331.0,449.0,576.0,610.0,689.0,812.0,896.0,918.0,1020.0,1041.0,1110.0,1251.0,1269.0,1294.0,1337.0,1591.0,1626.0,1613.0,1641.0,1928.0,1906.0,1918.0
unfilled_spots,2261.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,87.0,233.0,203.0,321.0,468.0,551.0,586.0,705.0,797.0,881.0,926.0,987.0,1028.0,1135.0,1246.0,1324.0,1303.0,1389.0,1604.0,1635.0,1634.0,1647.0,1961.0,1918.0,1941.0
unfilled_spots,2274.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,85.0,183.0,213.0,332.0,445.0,574.0,577.0,671.0,763.0,857.0,924.0,990.0,1074.0,1123.0,1260.0,1301.0,1320.0,1374.0,1594.0,1588.0,1631.0,1653.0,1895.0,1941.0,1942.0
unfilled_spots,2254.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,85.0,189.0,240.0,348.0,443.0,595.0,583.0,693.0,770.0,857.0,929.0,1006.0,1033.0,1084.0,1253.0,1297.0,1319.0,1374.0,1569.0,1573.0,1638.0,1638.0,1901.0,1915.0,1931.0
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,875.6002638522427,440.6503957783641,190.69656992084433,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,864.4986807387863,433.55936675461743,198.5963060686016,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,882.9023746701847,436.40369393139844,194.59234828496042,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,881.6253298153034,426.26253298153034,195.86279683377307,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,880.7414248021108,435.51846965699207,192.67810026385223,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,873.7124010554089,432.74934036939317,193.86543535620052,204.34696569920845,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,872.5356200527705,425.16358839050133,191.60158311345646,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,875.5171503957783,434.09498680738784,199.5593667546174,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,875.3060686015831,431.59630606860156,193.5382585751979,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
reviews_per_program,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,926.6108179419525,925.5461741424803,866.0171503957783,436.7203166226913,192.70976253298153,204.3878627968338,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387,836.2097625329816,858.8100263852243
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9976066779522503,0.9543017253600407,0.8513221644971105,0.7571199709428651,0.6814079738485787,0.6194617944077987,0.5678399782071488,0.524159979883522,0.4867199813204133,0.45427198256571905,0.4258799836553616,0.4008282199109286,0.37855998547143255,0.3586357757097782,0.3407039869242893,0.3244799875469422,0.30973089720389935,0.2962643364559037,0.2839199891035744,0.2725631895394314,0.262079989941761,0.2523733236476217,0.24335999066020664,0.23496826684433744,0.22713599128285952,0.21980902382212214,0.2129399918276808,0.20648726480259957,0.2004141099554643,0.19468799252816532,0.18927999273571627,0.18416431725637258,0.1793178878548891
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9975288463409414,0.9531926248988885,0.8511762302259063,0.7571199709428651,0.6814079738485787,0.6194617944077987,0.5678399782071488,0.524159979883522,0.4867199813204133,0.45427198256571905,0.4258799836553616,0.4008282199109286,0.37855998547143255,0.3586357757097782,0.3407039869242893,0.3244799875469422,0.30973089720389935,0.2962643364559037,0.2839199891035744,0.2725631895394314,0.262079989941761,0.2523733236476217,0.24335999066020664,0.23496826684433744,0.22713599128285952,0.21980902382212214,0.2129399918276808,0.20648726480259957,0.2004141099554643,0.19468799252816532,0.18927999273571627,0.18416431725637258,0.1793178878548891
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9980347518144495,0.9527423134334582,0.8514170217733933,0.7571199709428651,0.6814079738485787,0.6194617944077987,0.5678399782071488,0.524159979883522,0.4867199813204133,0.45427198256571905,0.4258799836553616,0.4008282199109286,0.37855998547143255,0.3586357757097782,0.3407039869242893,0.3244799875469422,0.30973089720389935,0.2962643364559037,0.2839199891035744,0.2725631895394314,0.262079989941761,0.2523733236476217,0.24335999066020664,0.23496826684433744,0.22713599128285952,0.21980902382212214,0.2129399918276808,0.20648726480259957,0.2004141099554643,0.19468799252816532,0.18927999273571627,0.18416431725637258,0.1793178878548891
