Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,1309.0,1191.0,1185.0,1189.0,1185.0,1191.0,1202.0,1226.0,1217.0,1248.0,1263.0
unmatched_applicants,1303.0,1186.0,1185.0,1185.0,1185.0,1185.0,1198.0,1220.0,1222.0,1241.0,1261.0
unmatched_applicants,1306.0,1188.0,1185.0,1185.0,1185.0,1186.0,1202.0,1214.0,1223.0,1244.0,1254.0
unmatched_applicants,1304.0,1187.0,1185.0,1186.0,1185.0,1189.0,1200.0,1219.0,1232.0,1243.0,1260.0
unmatched_applicants,1302.0,1186.0,1185.0,1187.0,1185.0,1188.0,1207.0,1227.0,1235.0,1245.0,1262.0
unmatched_applicants,1306.0,1185.0,1185.0,1187.0,1185.0,1186.0,1202.0,1216.0,1226.0,1250.0,1252.0
unmatched_applicants,1312.0,1185.0,1185.0,1186.0,1185.0,1185.0,1198.0,1220.0,1224.0,1235.0,1259.0
unmatched_applicants,1306.0,1188.0,1185.0,1186.0,1185.0,1190.0,1202.0,1224.0,1217.0,1246.0,1263.0
unmatched_applicants,1318.0,1186.0,1185.0,1189.0,1187.0,1187.0,1204.0,1220.0,1221.0,1238.0,1258.0
unmatched_applicants,1311.0,1187.0,1185.0,1185.0,1185.0,1189.0,1202.0,1227.0,1222.0,1239.0,1257.0
unfilled_spots,124.0,6.0,0.0,4.0,0.0,6.0,17.0,41.0,32.0,63.0,78.0
unfilled_spots,118.0,1.0,0.0,0.0,0.0,0.0,13.0,35.0,37.0,56.0,76.0
unfilled_spots,121.0,3.0,0.0,0.0,0.0,1.0,17.0,29.0,38.0,59.0,69.0
unfilled_spots,119.0,2.0,0.0,1.0,0.0,4.0,15.0,34.0,47.0,58.0,75.0
unfilled_spots,117.0,1.0,0.0,2.0,0.0,3.0,22.0,42.0,50.0,60.0,77.0
unfilled_spots,121.0,0.0,0.0,2.0,0.0,1.0,17.0,31.0,41.0,65.0,67.0
unfilled_spots,127.0,0.0,0.0,1.0,0.0,0.0,13.0,35.0,39.0,50.0,74.0
unfilled_spots,121.0,3.0,0.0,1.0,0.0,5.0,17.0,39.0,32.0,61.0,78.0
unfilled_spots,133.0,1.0,0.0,4.0,2.0,2.0,19.0,35.0,36.0,53.0,73.0
unfilled_spots,126.0,2.0,0.0,0.0,0.0,4.0,17.0,42.0,37.0,54.0,72.0
reviews_per_program,111.02298850574712,111.02298850574712,85.03831417624521,36.54022988505747,34.46743295019157,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,87.16475095785441,37.75095785440613,34.47126436781609,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,85.46743295019157,34.191570881226056,34.160919540229884,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,110.56704980842912,86.60536398467433,35.2911877394636,34.160919540229884,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
