Parameter,0,1,2,3,4
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,128.14285714285714,103.85714285714286,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,114.64285714285714,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,114.64285714285714,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,104.42857142857143,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,104.35714285714286,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,105.64285714285714,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,105.07142857142857,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,115.35714285714286,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,113.42857142857143,42.714285714285715,64.07142857142857,85.42857142857143
reviews_per_program,128.14285714285714,114.64285714285714,42.714285714285715,64.07142857142857,85.42857142857143
pct_interview_given_signal,0.0,0.9665551839464883,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9632107023411371,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9698996655518395,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9698996655518395,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9665551839464883,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.979933110367893,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9732441471571907,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9866220735785953,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,1.0,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_signal,0.0,0.9732441471571907,0.6086956521739131,0.4057971014492754,0.30434782608695654
pct_interview_given_nosignal,0.2028985507246377,0.05016722408026756,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.050836120401337795,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.049498327759197325,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.049498327759197325,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.05016722408026756,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.04749163879598662,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.04882943143812709,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.046153846153846156,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.043478260869565216,0.0,0.0,0.0
pct_interview_given_nosignal,0.2028985507246377,0.04882943143812709,0.0,0.0,0.0
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_interview_given_application,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
