Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,83.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,79.0,77.0,77.0,78.0,80.0,81.0,83.0,83.0,82.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,77.0,76.0,78.0,77.0,78.0,81.0,82.0,83.0,84.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,78.0,77.0,80.0,79.0,82.0,83.0,84.0,86.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,78.0,78.0,79.0,81.0,84.0,82.0,84.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,81.0,78.0,80.0,84.0,83.0,84.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,79.0,80.0,83.0,82.0,82.0,82.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,77.0,78.0,79.0,79.0,81.0,81.0,82.0,84.0,84.0
unmatched_applicants,86.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,78.0,78.0,78.0,78.0,81.0,81.0,81.0,83.0
unmatched_applicants,85.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,77.0,76.0,80.0,79.0,80.0,83.0,83.0,84.0
unmatched_applicants,87.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0,77.0,78.0,78.0,79.0,80.0,84.0,81.0,85.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,7.0,7.0,6.0
