Parameter,0,1,2,3,4,5
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unmatched_applicants,208.0,208.0,208.0,208.0,208.0,208.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.512396694214875
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.47107438016529,23.47107438016529
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.553719008264462,23.429752066115704
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.479338842975206
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.371900826446282
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.50413223140496
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.43801652892562
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.47107438016529
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.512396694214875
reviews_per_program,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.60330578512397,23.50413223140496
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9987394957983193
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9974789915966387
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9941176470588236
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9966386554621849
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9936974789915967
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9987394957983193
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9953781512605042
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9966386554621849
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9970588235294118
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9991596638655462
pct_interview_given_nosignal,0.9898459383753502,0.980672268907563,0.979516806722689,0.9824929971988795,0.9537815126050421,0.9453781512605042
pct_interview_given_nosignal,0.9884453781512605,0.9836134453781512,0.9737394957983193,0.9698879551820728,0.9527310924369747,0.9033613445378151
