Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unmatched_applicants,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,32.72727272727273,32.35064935064935,29.25974025974026,28.5974025974026,26.68831168831169,27.064935064935064,27.896103896103895,29.285714285714285,30.467532467532468,31.92207792207792
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.246753246753244,32.55844155844156,28.493506493506494,27.31168831168831,26.727272727272727,27.07792207792208,27.77922077922078,28.87012987012987,30.493506493506494,31.935064935064936
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.25974025974026,31.61038961038961,30.77922077922078,28.51948051948052,26.83116883116883,27.68831168831169,27.48051948051948,29.051948051948052,30.272727272727273,31.90909090909091
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.22077922077922,31.948051948051948,30.83116883116883,28.2987012987013,27.142857142857142,27.753246753246753,27.857142857142858,28.935064935064936,30.31168831168831,31.961038961038962
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.16883116883117,32.298701298701296,30.961038961038962,28.883116883116884,26.974025974025974,27.207792207792206,27.714285714285715,28.935064935064936,30.350649350649352,31.92207792207792
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.064935064935064,29.844155844155843,27.98701298701299,26.272727272727273,26.753246753246753,27.818181818181817,28.948051948051948,30.493506493506494,31.87012987012987
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,32.35064935064935,31.454545454545453,28.77922077922078,28.142857142857142,26.38961038961039,26.896103896103895,27.74025974025974,29.324675324675326,30.376623376623378,31.805194805194805
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,32.896103896103895,32.12987012987013,30.714285714285715,28.38961038961039,27.792207792207794,26.571428571428573,27.584415584415584,29.07792207792208,30.415584415584416,32.01298701298701
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,32.87012987012987,31.857142857142858,30.285714285714285,27.233766233766232,26.207792207792206,26.90909090909091,27.5974025974026,29.12987012987013,30.454545454545453,31.857142857142858
reviews_per_program,33.506493506493506,33.506493506493506,33.506493506493506,33.506493506493506,33.22077922077922,33.506493506493506,31.545454545454547,29.467532467532468,29.38961038961039,26.350649350649352,26.48051948051948,27.896103896103895,29.038961038961038,30.324675324675326,31.935064935064936
