Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,657.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,566.0,566.0,566.0,573.0,583.0,587.0,595.0,602.0,611.0,615.0,622.0,622.0,622.0,622.0,622.0,622.0,624.0,627.0,638.0
unmatched_applicants,660.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,566.0,567.0,574.0,582.0,591.0,596.0,603.0,608.0,615.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,630.0,635.0
unmatched_applicants,658.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,566.0,566.0,567.0,575.0,583.0,587.0,596.0,602.0,607.0,616.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,628.0,635.0
unmatched_applicants,659.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,564.0,566.0,566.0,567.0,570.0,579.0,588.0,594.0,603.0,611.0,615.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,628.0,635.0
unmatched_applicants,659.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,566.0,569.0,567.0,580.0,591.0,595.0,603.0,610.0,615.0,622.0,622.0,622.0,622.0,622.0,622.0,625.0,632.0,639.0
unmatched_applicants,659.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,566.0,569.0,567.0,573.0,580.0,588.0,598.0,602.0,607.0,616.0,622.0,622.0,622.0,622.0,622.0,622.0,623.0,630.0,639.0
unmatched_applicants,661.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,564.0,566.0,566.0,566.0,570.0,578.0,590.0,597.0,603.0,611.0,614.0,622.0,622.0,622.0,622.0,622.0,625.0,622.0,630.0,637.0
unmatched_applicants,657.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,564.0,566.0,566.0,566.0,575.0,581.0,588.0,597.0,606.0,608.0,616.0,622.0,622.0,622.0,622.0,622.0,622.0,625.0,631.0,639.0
unmatched_applicants,660.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,566.0,566.0,577.0,580.0,587.0,595.0,604.0,610.0,614.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,626.0,634.0
unmatched_applicants,660.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,566.0,566.0,568.0,575.0,578.0,589.0,596.0,602.0,607.0,615.0,622.0,622.0,622.0,622.0,622.0,622.0,624.0,628.0,641.0
unfilled_spots,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,11.0,21.0,25.0,33.0,40.0,49.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,65.0,76.0
unfilled_spots,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,12.0,20.0,29.0,34.0,41.0,46.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,68.0,73.0
unfilled_spots,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,5.0,13.0,21.0,25.0,34.0,40.0,45.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,66.0,73.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,8.0,17.0,26.0,32.0,41.0,49.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,66.0,73.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,18.0,29.0,33.0,41.0,48.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,70.0,77.0
unfilled_spots,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,11.0,18.0,26.0,36.0,40.0,45.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,68.0,77.0
