Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,271.0,203.0,202.0,201.0,201.0,201.0,202.0,212.0,215.0,223.0,234.0,234.0,247.0,249.0,251.0,249.0,274.0
unmatched_applicants,271.0,203.0,203.0,202.0,201.0,206.0,205.0,210.0,218.0,227.0,234.0,239.0,243.0,252.0,252.0,251.0,271.0
unmatched_applicants,276.0,203.0,203.0,202.0,201.0,203.0,203.0,212.0,216.0,224.0,231.0,231.0,247.0,249.0,250.0,253.0,277.0
unmatched_applicants,279.0,203.0,204.0,201.0,201.0,203.0,207.0,222.0,216.0,220.0,231.0,239.0,246.0,242.0,252.0,253.0,270.0
unmatched_applicants,274.0,209.0,202.0,201.0,201.0,203.0,206.0,214.0,217.0,221.0,229.0,235.0,238.0,251.0,256.0,253.0,272.0
unmatched_applicants,279.0,210.0,201.0,201.0,201.0,201.0,207.0,213.0,216.0,224.0,234.0,241.0,246.0,248.0,258.0,254.0,274.0
unmatched_applicants,263.0,202.0,202.0,201.0,201.0,201.0,214.0,219.0,214.0,226.0,234.0,240.0,243.0,246.0,249.0,255.0,269.0
unmatched_applicants,273.0,213.0,201.0,201.0,201.0,201.0,204.0,213.0,217.0,218.0,232.0,235.0,244.0,247.0,254.0,253.0,272.0
unmatched_applicants,268.0,204.0,201.0,201.0,201.0,201.0,205.0,213.0,219.0,223.0,230.0,241.0,245.0,243.0,257.0,254.0,265.0
unmatched_applicants,267.0,204.0,202.0,201.0,201.0,201.0,205.0,214.0,219.0,222.0,228.0,243.0,243.0,248.0,245.0,254.0,274.0
unfilled_spots,70.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,14.0,22.0,33.0,33.0,46.0,48.0,50.0,48.0,73.0
unfilled_spots,70.0,2.0,2.0,1.0,0.0,5.0,4.0,9.0,17.0,26.0,33.0,38.0,42.0,51.0,51.0,50.0,70.0
unfilled_spots,75.0,2.0,2.0,1.0,0.0,2.0,2.0,11.0,15.0,23.0,30.0,30.0,46.0,48.0,49.0,52.0,76.0
unfilled_spots,78.0,2.0,3.0,0.0,0.0,2.0,6.0,21.0,15.0,19.0,30.0,38.0,45.0,41.0,51.0,52.0,69.0
unfilled_spots,73.0,8.0,1.0,0.0,0.0,2.0,5.0,13.0,16.0,20.0,28.0,34.0,37.0,50.0,55.0,52.0,71.0
unfilled_spots,78.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,15.0,23.0,33.0,40.0,45.0,47.0,57.0,53.0,73.0
unfilled_spots,62.0,1.0,1.0,0.0,0.0,0.0,13.0,18.0,13.0,25.0,33.0,39.0,42.0,45.0,48.0,54.0,68.0
unfilled_spots,72.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,17.0,31.0,34.0,43.0,46.0,53.0,52.0,71.0
unfilled_spots,67.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,18.0,22.0,29.0,40.0,44.0,42.0,56.0,53.0,64.0
unfilled_spots,66.0,3.0,1.0,0.0,0.0,0.0,4.0,13.0,18.0,21.0,27.0,42.0,42.0,47.0,44.0,53.0,73.0
reviews_per_program,128.8987341772152,128.8987341772152,128.8987341772152,95.49367088607595,44.67088607594937,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,125.9873417721519,95.13924050632912,40.50632911392405,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,128.8987341772152,91.46835443037975,42.70886075949367,40.037974683544306,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,128.8987341772152,94.44303797468355,43.46835443037975,39.21518987341772,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,128.8987341772152,94.16455696202532,47.75949367088607,39.0126582278481,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,127.43037974683544,96.72151898734177,41.79746835443038,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,128.8987341772152,92.26582278481013,50.29113924050633,39.037974683544306,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,127.65822784810126,90.79746835443038,45.10126582278481,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,126.21518987341773,96.11392405063292,45.607594936708864,37.91139240506329,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
reviews_per_program,128.8987341772152,128.8987341772152,127.49367088607595,95.12658227848101,44.607594936708864,38.9873417721519,45.49367088607595,53.075949367088604,60.65822784810127,68.24050632911393,75.82278481012658,83.40506329113924,90.9873417721519,98.56962025316456,106.15189873417721,113.73417721518987,121.31645569620254
pct_interview_given_signal,0.0,1.0,1.0,0.9582637729549248,0.8126043405676127,0.664440734557596,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,0.998330550918197,0.9649415692821369,0.8201168614357263,0.664440734557596,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9616026711185309,0.8176126878130217,0.6634390651085141,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9705063995548135,0.8201168614357263,0.662771285475793,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9671675013912076,0.8134390651085142,0.6631051752921536,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,0.9991652754590985,0.9560378408458542,0.8180300500834724,0.664440734557596,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9638286032276016,0.8121869782971619,0.6641068447412354,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9599332220367279,0.8176126878130217,0.664440734557596,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,0.9991652754590985,0.9693934335002783,0.8171953255425709,0.664440734557596,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_signal,0.0,1.0,1.0,0.9538119087367836,0.8146911519198664,0.6631051752921536,0.55370061213133,0.47460052468399716,0.4152754590984975,0.3691337414208867,0.332220367278798,0.3020185157079982,0.276850306065665,0.25555412867599847,0.23730026234199858,0.221480244852532,0.20763772954924875
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.08814691151919866,0.03195802528022895,0.005522023885963786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.08836950473010573,0.030527068924397806,0.003210479003467317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.08814691151919866,0.03124254710231338,0.003980993964299473,0.00041736227045075126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.08814691151919866,0.02933460529453852,0.003210479003467317,0.0006956037840845854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.08814691151919866,0.03005008347245409,0.0052651855656864,0.0005564830272676684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.19542374545811647,0.14513772954924875,0.0882582081246522,0.03243501073217267,0.0038525748041607806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
