Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,79.0,78.0,78.0,83.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,80.0,80.0,86.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,76.0,80.0,80.0,78.0,84.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,79.0,80.0,83.0,85.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,76.0,82.0,79.0,79.0,84.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,80.0,79.0,80.0,85.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,76.0,78.0,82.0,82.0,86.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,81.0,79.0,81.0,81.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,76.0,78.0,80.0,81.0,83.0
unmatched_applicants,89.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,80.0,79.0,78.0,84.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,7.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,10.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,8.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,8.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,6.0,10.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,5.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,7.0
