Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
unmatched_applicants,1354.0,913.0,914.0,898.0,890.0,903.0,937.0,983.0,1005.0,1063.0,1085.0,1110.0,1154.0,1193.0,1204.0,1222.0,1339.0,1338.0
unmatched_applicants,1364.0,925.0,914.0,905.0,890.0,902.0,948.0,974.0,1002.0,1036.0,1089.0,1115.0,1189.0,1198.0,1222.0,1222.0,1315.0,1352.0
unmatched_applicants,1343.0,926.0,920.0,904.0,890.0,903.0,930.0,977.0,994.0,1042.0,1087.0,1111.0,1144.0,1196.0,1207.0,1218.0,1317.0,1333.0
unmatched_applicants,1326.0,930.0,905.0,901.0,893.0,903.0,932.0,978.0,994.0,1044.0,1087.0,1116.0,1170.0,1196.0,1202.0,1214.0,1314.0,1347.0
unmatched_applicants,1343.0,926.0,916.0,905.0,893.0,897.0,929.0,982.0,1002.0,1056.0,1080.0,1107.0,1183.0,1192.0,1209.0,1226.0,1330.0,1330.0
unmatched_applicants,1333.0,927.0,912.0,905.0,890.0,894.0,928.0,966.0,1006.0,1058.0,1069.0,1117.0,1179.0,1203.0,1214.0,1218.0,1355.0,1327.0
unmatched_applicants,1332.0,924.0,911.0,901.0,891.0,899.0,922.0,977.0,1000.0,1035.0,1077.0,1116.0,1179.0,1203.0,1206.0,1219.0,1315.0,1330.0
unmatched_applicants,1333.0,926.0,938.0,899.0,891.0,897.0,932.0,988.0,996.0,1050.0,1084.0,1121.0,1171.0,1190.0,1220.0,1218.0,1317.0,1326.0
unmatched_applicants,1349.0,916.0,913.0,896.0,890.0,906.0,925.0,980.0,999.0,1055.0,1090.0,1107.0,1166.0,1186.0,1211.0,1219.0,1317.0,1329.0
unmatched_applicants,1337.0,933.0,911.0,897.0,890.0,899.0,908.0,995.0,1012.0,1046.0,1083.0,1118.0,1179.0,1202.0,1196.0,1227.0,1342.0,1335.0
unfilled_spots,464.0,23.0,24.0,8.0,0.0,13.0,47.0,93.0,115.0,173.0,195.0,220.0,264.0,303.0,314.0,332.0,449.0,448.0
unfilled_spots,474.0,35.0,24.0,15.0,0.0,12.0,58.0,84.0,112.0,146.0,199.0,225.0,299.0,308.0,332.0,332.0,425.0,462.0
unfilled_spots,453.0,36.0,30.0,14.0,0.0,13.0,40.0,87.0,104.0,152.0,197.0,221.0,254.0,306.0,317.0,328.0,427.0,443.0
unfilled_spots,436.0,40.0,15.0,11.0,3.0,13.0,42.0,88.0,104.0,154.0,197.0,226.0,280.0,306.0,312.0,324.0,424.0,457.0
unfilled_spots,453.0,36.0,26.0,15.0,3.0,7.0,39.0,92.0,112.0,166.0,190.0,217.0,293.0,302.0,319.0,336.0,440.0,440.0
unfilled_spots,443.0,37.0,22.0,15.0,0.0,4.0,38.0,76.0,116.0,168.0,179.0,227.0,289.0,313.0,324.0,328.0,465.0,437.0
unfilled_spots,442.0,34.0,21.0,11.0,1.0,9.0,32.0,87.0,110.0,145.0,187.0,226.0,289.0,313.0,316.0,329.0,425.0,440.0
unfilled_spots,443.0,36.0,48.0,9.0,1.0,7.0,42.0,98.0,106.0,160.0,194.0,231.0,281.0,300.0,330.0,328.0,427.0,436.0
unfilled_spots,459.0,26.0,23.0,6.0,0.0,16.0,35.0,90.0,109.0,165.0,200.0,217.0,276.0,296.0,321.0,329.0,427.0,439.0
unfilled_spots,447.0,43.0,21.0,7.0,0.0,9.0,18.0,105.0,122.0,156.0,193.0,228.0,289.0,312.0,306.0,337.0,452.0,445.0
reviews_per_program,146.04950495049505,146.04950495049505,145.4381188118812,126.56435643564356,67.18316831683168,44.67326732673267,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.45049504950495,126.19059405940594,62.81930693069307,45.11138613861386,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.70049504950495,123.69554455445545,66.20297029702971,43.363861386138616,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.76237623762376,124.40346534653466,68.78465346534654,43.60643564356435,48.90841584158416,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.05693069306932,125.12623762376238,65.24009900990099,43.539603960396036,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.68316831683168,124.55445544554455,65.89356435643565,43.413366336633665,48.95792079207921,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.77475247524754,125.59158415841584,65.27227722772277,43.81683168316832,48.92574257425743,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.4108910891089,125.17574257425743,67.08663366336634,43.584158415841586,48.99752475247525,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.40594059405942,122.75990099009901,63.601485148514854,43.257425742574256,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
reviews_per_program,146.04950495049505,146.04950495049505,145.71039603960395,123.34653465346534,64.12128712871286,44.16831683168317,48.68316831683168,56.7970297029703,64.91089108910892,73.02475247524752,81.13861386138613,89.25247524752476,97.36633663366337,105.48019801980197,113.5940594059406,121.70792079207921,129.82178217821783,137.93564356435644
pct_interview_given_signal,0.0,1.0,0.9996949359365467,0.9824079723408582,0.87339841366687,0.7258084197681514,0.6070774862721171,0.5203521310903861,0.4553081147040879,0.4047183241814114,0.3642464917632703,0.3311331743302457,0.30353874313605855,0.28018960904866946,0.26017606554519307,0.24283099450884685,0.22765405735204394,0.2142626422136884
pct_interview_given_signal,0.0,1.0,0.9992373398413666,0.9836282285946716,0.8773642464917633,0.726235509456986,0.6070774862721171,0.5203521310903861,0.4553081147040879,0.4047183241814114,0.3642464917632703,0.3311331743302457,0.30353874313605855,0.28018960904866946,0.26017606554519307,0.24283099450884685,0.22765405735204394,0.2142626422136884
